Mag,Phase,band
16.696707132181402,0.0,g
16.6995004734653,0.001,g
16.702285500960095,0.002,g
16.705062947530884,0.003,g
16.707833541767386,0.004,g
16.71059800465047,0.005,g
16.713357046248603,0.006,g
16.716111362461785,0.007,g
16.718861631830325,0.008,g
16.72160851242531,0.009000000000000001,g
16.724352638836937,0.01,g
16.727094619276574,0.011,g
16.72983503280742,0.012,g
16.732574426718063,0.013000000000000001,g
16.735313314052245,0.014,g
16.738052171307334,0.015,g
16.740791436313092,0.016,g
16.743531506301093,0.017,g
16.746272736174276,0.018000000000000002,g
16.749015436985005,0.019,g
16.75175987462867,0.02,g
16.75450626875897,0.021,g
16.757254791929586,0.022,g
16.760005568965788,0.023,g
16.76275867656856,0.024,g
16.765514143152085,0.025,g
16.7682719489148,0.026000000000000002,g
16.771032026142482,0.027,g
16.77379425974116,0.028,g
16.77655848799592,0.029,g
16.779324503551077,0.03,g
16.782092054605563,0.031,g
16.78486084631681,0.032,g
16.787630542404955,0.033,g
16.790400766948455,0.034,g
16.793171106361243,0.035,g
16.795941111540674,0.036000000000000004,g
16.798710300174683,0.037,g
16.80147815919586,0.038,g
16.804244147369566,0.039,g
16.80700769800245,0.04,g
16.809768221757412,0.041,g
16.812525109560383,0.042,g
16.81527773558416,0.043000000000000003,g
16.818025460294145,0.044,g
16.820767633540537,0.045,g
16.823503597681576,0.046,g
16.826232690722346,0.047,g
16.828954249453496,0.048,g
16.831667612574726,0.049,g
16.834372123787617,0.05,g
16.83706713484309,0.051000000000000004,g
16.839752008528812,0.052000000000000005,g
16.842426121582406,0.053,g
16.845088867516765,0.054,g
16.84773965934449,0.055,g
16.850377932188607,0.056,g
16.8530031457681,0.057,g
16.855614786746827,0.058,g
16.858212370935636,0.059000000000000004,g
16.860795445338013,0.06,g
16.863363590030783,0.061,g
16.865916419871773,0.062,g
16.868453586028014,0.063,g
16.870974777318132,0.064,g
16.873479721364358,0.065,g
16.875968185550146,0.066,g
16.878439977780364,0.067,g
16.880894947042368,0.068,g
16.8833329837669,0.069,g
16.88575401998903,0.07,g
16.888158029310286,0.07100000000000001,g
16.890545026663982,0.07200000000000001,g
16.892915067886904,0.073,g
16.895268249101417,0.074,g
16.897604705912787,0.075,g
16.89992461242771,0.076,g
16.902228180100547,0.077,g
16.904515656414848,0.078,g
16.906787323408338,0.079,g
16.909043496050312,0.08,g
16.911284520481043,0.081,g
16.913510772123306,0.082,g
16.91572265367695,0.083,g
16.917920593007523,0.084,g
16.920105040940808,0.085,g
16.92227646897515,0.08600000000000001,g
16.924435366923912,0.08700000000000001,g
16.92658224050073,0.088,g
16.928717608860094,0.089,g
16.930842002106253,0.09,g
16.93295595878318,0.091,g
16.935060023358478,0.092,g
16.937154743713986,0.093,g
16.939240668655565,0.094,g
16.94131834545449,0.095,g
16.943388317432486,0.096,g
16.945451121602176,0.097,g
16.94750728637414,0.098,g
16.949557329341655,0.099,g
16.951601755153252,0.1,g
16.953641053483132,0.101,g
16.955675697108504,0.10200000000000001,g
16.95770614010239,0.10300000000000001,g
16.959732816150016,0.10400000000000001,g
16.961756136995668,0.105,g
16.963776491026703,0.106,g
16.9657942420002,0.107,g
16.967809727917256,0.108,g
16.96982326004897,0.109,g
16.971835122117177,0.11,g
16.97384556963266,0.111,g
16.97585482939208,0.112,g
16.977863099134584,0.113,g
16.979870547357812,0.114,g
16.98187731329248,0.115,g
16.98388350703371,0.116,g
16.98588920982659,0.117,g
16.987894474502568,0.11800000000000001,g
16.98989932606263,0.11900000000000001,g
16.991903762402426,0.12,g
16.99390775517382,0.121,g
16.995911250776626,0.122,g
16.997914171473813,0.123,g
16.999916416622668,0.124,g
17.00191786401403,0.125,g
17.003918371311205,0.126,g
17.005917777579562,0.127,g
17.007915904897608,0.128,g
17.00991256003989,0.129,g
17.011907536221777,0.13,g
17.013900614896,0.131,g
17.015891567590536,0.132,g
17.017880157777473,0.133,g
17.019866142762115,0.134,g
17.021849275581985,0.135,g
17.023829306905025,0.136,g
17.02580598691663,0.137,g
17.02777906718523,0.138,g
17.02974830249631,0.139,g
17.0317134526451,0.14,g
17.0336742841782,0.14100000000000001,g
17.035630572075313,0.14200000000000002,g
17.03758210136193,0.14300000000000002,g
17.039528668644888,0.14400000000000002,g
17.041470083562764,0.145,g
17.04340617014388,0.146,g
17.04533676806504,0.147,g
17.04726173380485,0.148,g
17.049180941686025,0.149,g
17.05109428480165,0.15,g
17.053001675821246,0.151,g
17.054903047672898,0.152,g
17.056798354098653,0.153,g
17.058687570080835,0.154,g
17.060570692138,0.155,g
17.0624477384895,0.156,g
17.06431874908879,0.157,g
17.06618378552606,0.158,g
17.068042930801578,0.159,g
17.069896288971737,0.16,g
17.071743984670615,0.161,g
17.07358616251037,0.162,g
17.075422986364604,0.163,g
17.077254638539156,0.164,g
17.079081318835815,0.165,g
17.08090324351439,0.166,g
17.082720644159828,0.167,g
17.084533766460844,0.168,g
17.086342868907455,0.169,g
17.088148221414993,0.17,g
17.089950103882664,0.171,g
17.091748804694806,0.17200000000000001,g
17.093544619173635,0.17300000000000001,g
17.09533784799208,0.17400000000000002,g
17.097128795555843,0.17500000000000002,g
17.09891776836366,0.176,g
17.100705073355048,0.177,g
17.10249101625463,0.178,g
17.104275899922328,0.179,g
17.10606002271846,0.18,g
17.10784367689272,0.181,g
17.10962714700595,0.182,g
17.111410708393176,0.183,g
17.11319462567635,0.184,g
17.114979151334744,0.185,g
17.11676452434083,0.186,g
17.118550968868735,0.187,g
17.120338693082285,0.188,g
17.12212788800912,0.189,g
17.123918726506535,0.19,g
17.125711362324733,0.191,g
17.127505929272136,0.192,g
17.129302540487114,0.193,g
17.131101287819742,0.194,g
17.132902241326693,0.195,g
17.134705448881604,0.196,g
17.136510935902823,0.197,g
17.13831870519951,0.198,g
17.140128736936667,0.199,g
17.141940988718947,0.2,g
17.14375539579222,0.201,g
17.145571871361703,0.202,g
17.147390307024242,0.203,g
17.149210573312274,0.20400000000000001,g
17.15103252034584,0.20500000000000002,g
17.15285597858901,0.20600000000000002,g
17.1546807597059,0.20700000000000002,g
17.15650665751156,0.20800000000000002,g
17.158333449011877,0.209,g
17.160160895526673,0.21,g
17.161988743889367,0.211,g
17.163816727716405,0.212,g
17.16564456873912,0.213,g
17.167471978190434,0.214,g
17.1692986582385,0.215,g
17.17112430345916,0.216,g
17.172948602338874,0.217,g
17.17477123879949,0.218,g
17.176591893736497,0.219,g
17.178410246561736,0.22,g
17.180225976742218,0.221,g
17.182038765326055,0.222,g
17.183848296447223,0.223,g
17.185654258800394,0.224,g
