Mag,Phase,band
18.64556047788581,0.0,g
18.636398914955226,0.001,g
18.62707398859955,0.002,g
18.61759133158974,0.003,g
18.60795676241721,0.004,g
18.59817627409576,0.005,g
18.588256022660456,0.006,g
18.578202315396176,0.007,g
18.568021598829166,0.008,g
18.55772044651522,0.009000000000000001,g
18.547305546658766,0.01,g
18.536783689597062,0.011,g
18.526161755184106,0.012,g
18.51544670010882,0.013000000000000001,g
18.5046455451819,0.014,g
18.493765362625645,0.015,g
18.482813263400807,0.016,g
18.471796384604,0.017,g
18.46072187696869,0.018000000000000002,g
18.44959689250237,0.019,g
18.43842857229156,0.02,g
18.427224034505624,0.021,g
18.415990362629522,0.022,g
18.404734593954394,0.023,g
18.393463708354137,0.024,g
18.3821846173747,0.025,g
18.37090415366167,0.026000000000000002,g
18.35962906075047,0.027,g
18.34836598324202,0.028,g
18.337121457385322,0.029,g
18.325901902086922,0.03,g
18.31471361036561,0.031,g
18.303562741269175,0.032,g
18.29245531226836,0.033,g
18.281397192141416,0.034,g
18.270394094361215,0.035,g
18.259451570994642,0.036000000000000004,g
18.24857500712288,0.037,g
18.237769615788867,0.038,g
18.22704043347688,0.039,g
18.216392316127077,0.04,g
18.205829935686438,0.041,g
18.195357777195444,0.042,g
18.184980136408438,0.043000000000000003,g
18.174701117943712,0.044,g
18.164524633957697,0.045,g
18.154454403336246,0.046,g
18.144493951394015,0.047,g
18.134646610071886,0.048,g
18.12491551862043,0.049,g
18.115303624756358,0.05,g
18.105813686277283,0.051000000000000004,g
18.096448273119012,0.052000000000000005,g
18.087209769838147,0.053,g
18.07810037850192,0.054,g
18.069122121965773,0.055,g
18.06027684751842,0.056,g
18.051566230873238,0.057,g
18.04299178048377,0.058,g
18.034554842160745,0.059000000000000004,g
18.026256603967,0.06,g
18.01809810136646,0.061,g
18.010080222602575,0.062,g
18.002203714281624,0.063,g
17.99446918713548,0.064,g
17.986877121938953,0.065,g
17.97942787555597,0.066,g
17.972121687089636,0.067,g
