Mag,Phase,band
17.936426797380697,0.0,g
17.933917444955835,0.001,g
17.93141937769632,0.002,g
17.928932947088153,0.003,g
17.92645850198791,0.004,g
17.923996388537784,0.005,g
17.921546950081417,0.006,g
17.919110527080623,0.007,g
17.916687457032964,0.008,g
17.91427807439027,0.009000000000000001,g
17.911882710478054,0.01,g
17.90950169341591,0.011,g
17.90713534803887,0.012,g
17.904783995819802,0.013000000000000001,g
17.90244795479277,0.014,g
17.900127539477523,0.015,g
17.897823060804996,0.016,g
17.895534826043928,0.017,g
17.89326313872863,0.018000000000000002,g
17.891008298587813,0.019,g
17.888770601474665,0.02,g
17.886550339298047,0.021,g
17.884347799954913,0.022,g
17.882163267263955,0.023,g
17.879997020900497,0.024,g
17.8778493363326,0.025,g
17.87572048475852,0.026000000000000002,g
17.87361073304542,0.027,g
17.871520343669385,0.028,g
17.869449574656784,0.029,g
17.86739867952704,0.03,g
17.86536790723664,0.031,g
17.86335750212465,0.032,g
17.861367703859553,0.033,g
17.85939874738755,0.034,g
17.857450862882242,0.035,g
17.855524275695785,0.036000000000000004,g
17.853619206311507,0.037,g
17.851735870297947,0.038,g
17.84987447826446,0.039,g
17.848035235818227,0.04,g
17.846218343522825,0.041,g
17.84442399685831,0.042,g
17.842652386182813,0.043000000000000003,g
17.840903696695676,0.044,g
17.83917810840216,0.045,g
17.837475796079666,0.046,g
17.8357969292456,0.047,g
17.834141672126695,0.048,g
17.832510183630063,0.049,g
17.830902617315687,0.05,g
17.82931912137064,0.051000000000000004,g
17.82775983858481,0.052000000000000005,g
17.82622490632828,0.053,g
17.82471445653034,0.054,g
17.823228615660057,0.055,g
17.821767504708518,0.056,g
17.820331239172685,0.057,g
17.818919929040874,0.058,g
17.81753367877986,0.059000000000000004,g
17.816172587323624,0.06,g
17.814836748063758,0.061,g
17.813526248841438,0.062,g
17.81224117194111,0.063,g
17.810981594085767,0.064,g
17.809747586433854,0.065,g
17.808539214577845,0.066,g
17.807356538544425,0.067,g
17.80619961279629,0.068,g
17.8050684862356,0.069,g
17.803963202209047,0.07,g
17.802883798514536,0.07100000000000001,g
17.80183030740946,0.07200000000000001,g
17.80080275562065,0.073,g
17.799801164355834,0.074,g
17.79882554931679,0.075,g
17.797875920714006,0.076,g
17.79695228328301,0.077,g
17.796054636302166,0.078,g
17.79518297361216,0.079,g
17.794337283636953,0.08,g
17.793517549406328,0.081,g
17.792723748579963,0.082,g
17.791955853473052,0.083,g
17.79121383108342,0.084,g
17.790497643120162,0.085,g
17.789807246033778,0.08600000000000001,g
17.78914259104781,0.08700000000000001,g
17.78850362419191,0.088,g
17.787890286336395,0.089,g
17.787302513228262,0.09,g
17.786740235528605,0.091,g
17.786203378851464,0.092,g
17.785691863804082,0.093,g
17.785205606028534,0.094,g
17.784744516244743,0.095,g
17.78430850029485,0.096,g
17.78389745918889,0.097,g
17.783511289151882,0.098,g
17.783149881672074,0.099,g
17.782813123550632,0.1,g
17.782500896952488,0.101,g
17.782213079458494,0.10200000000000001,g
17.78194954411877,0.10300000000000001,g
17.78171015950729,0.10400000000000001,g
17.78149478977765,0.105,g
17.781303294720004,0.106,g
17.781135529819164,0.107,g
17.780991346313797,0.108,g
17.780870591256775,0.109,g
17.78077310757657,0.11,g
17.78069873413975,0.111,g
17.780647305814487,0.112,g
17.78061865353509,0.113,g
17.780612604367573,0.114,g
17.780628981576136,0.115,g
17.78066760469064,0.116,g
17.780728289574995,0.117,g
17.780810848496444,0.11800000000000001,g
17.780915090195744,0.11900000000000001,g
17.781040819958175,0.12,g
17.78118783968539,0.121,g
17.781355947968095,0.122,g
17.78154494015945,0.123,g
17.781754608449262,0.124,g
17.781984741938913,0.125,g
17.782235126716976,0.126,g
17.78250554593546,0.127,g
17.78279577988681,0.128,g
17.783105606081428,0.129,g
17.78343479932583,0.13,g
17.78378313180137,0.131,g
17.784150373143536,0.132,g
17.784536290521682,0.133,g
17.784940648719328,0.134,g
17.78536321021487,0.135,g
17.785803735262743,0.136,g
17.786261981974995,0.137,g
17.78673770640321,0.138,g
17.787230662620804,0.139,g
17.78774060280565,0.14,g
17.78826727732295,0.14100000000000001,g
17.788810434808447,0.14200000000000002,g
17.789369822251786,0.14300000000000002,g
17.789945185080168,0.14400000000000002,g
17.790536267242118,0.145,g
17.79114281129146,0.146,g
17.791764558471378,0.147,g
17.792401248798587,0.148,g
17.793052621147588,0.149,g
17.793718413334922,0.15,g
17.794398362203495,0.151,g
17.795092203706833,0.152,g
17.795799672993333,0.153,g
17.79652050449042,0.154,g
17.7972544319886,0.155,g
17.798001188725422,0.156,g
17.798760507469247,0.157,g
17.79953212060284,0.158,g
17.800315760206793,0.159,g
17.80111115814264,0.16,g
17.801918046135775,0.161,g
17.802736155858042,0.162,g
17.803565219010014,0.163,g
17.804404967402952,0.164,g
17.80525513304033,0.165,g
17.806115448199034,0.166,g
17.806985645510093,0.167,g
17.807865458038982,0.168,g
17.80875461936542,0.169,g
17.80965286366271,0.17,g
17.810559925776506,0.171,g
17.811475541303047,0.17200000000000001,g
17.812399446666845,0.17300000000000001,g
17.81333137919771,0.17400000000000002,g
17.814271077207188,0.17500000000000002,g
17.815218280064357,0.176,g
17.81617272827089,0.177,g
17.81713416353551,0.178,g
17.818102328847644,0.179,g
17.81907696855037,0.18,g
17.820057828412583,0.181,g
17.821044655700383,0.182,g
17.822037199247628,0.183,g
17.8230352095257,0.184,g
17.824038438712336,0.185,g
17.825046640759677,0.186,g
17.826059571461336,0.187,g
17.827076988518602,0.188,g
17.828098651605668,0.189,g
17.829124322433934,0.19,g
17.830153764815314,0.191,g
17.831186744724533,0.192,g
17.832223030360442,0.193,g
17.83326239220628,0.194,g
17.834304603088864,0.195,g
17.83534943823675,0.196,g
17.836396675337284,0.197,g
17.837446094592554,0.198,g
17.838497478774215,0.199,g
17.8395506132772,0.2,g
17.840605286172256,0.201,g
17.841661288257324,0.202,g
17.842718413107754,0.203,g
17.84377645712529,0.20400000000000001,g
17.8448352195859,0.20500000000000002,g
17.84589450268631,0.20600000000000002,g
17.8469541115894,0.20700000000000002,g
17.848013854468267,0.20800000000000002,g
17.849073542549057,0.209,g
17.850132990152577,0.21,g
17.851192014734544,0.211,g
17.852250436924606,0.212,g
17.853308080564037,0.213,g
17.85436477274212,0.214,g
17.85542034383123,0.215,g
17.85647462752056,0.216,g
17.857527460848527,0.217,g
17.85857868423386,0.218,g
17.85962814150528,0.219,g
17.86067567992987,0.22,g
17.86172115024008,0.221,g
17.86276440665933,0.222,g
17.863805306926267,0.223,g
17.86484371231765,0.224,g
17.865879487669826,0.225,g
17.86691250139883,0.226,g
17.86794262551911,0.227,g
17.86896973566086,0.228,g
17.869993711085932,0.229,g
17.871014434702374,0.23,g
17.87203179307758,0.231,g
17.873045676450005,0.232,g
17.874055978739552,0.233,g
17.875062597556482,0.234,g
17.876065434208975,0.23500000000000001,g
17.877064393709293,0.23600000000000002,g
17.878059384778563,0.23700000000000002,g
17.879050319850112,0.23800000000000002,g
17.88003711507149,0.23900000000000002,g
17.88101969030505,0.24,g
17.881997969127198,0.241,g
17.882971878826222,0.242,g
17.883941350398782,0.243,g
17.884906318545017,0.244,g
17.8858667216623,0.245,g
17.886822501837642,0.246,g
17.887773604838745,0.247,g
17.88871998010372,0.248,g
17.889661580729463,0.249,g
17.89059836345872,0.25,g
17.891530288665837,0.251,g
17.892457320341194,0.252,g
17.89337942607435,0.253,g
17.894296577035906,0.254,g
17.895208747958083,0.255,g
17.896115917114045,0.256,g
17.89701806629595,0.257,g
17.897915180791788,0.258,g
17.89880724936098,0.259,g
17.899694264208737,0.26,g
17.900576220959234,0.261,g
17.901453118627607,0.262,g
17.90232495959076,0.263,g
17.90319174955699,0.264,g
17.9040534975345,0.265,g
17.904910215798754,0.266,g
17.905761919858744,0.267,g
17.906608628422102,0.268,g
17.907450363359196,0.269,g
17.908287149666094,0.27,g
17.909119015426526,0.271,g
17.909945991772787,0.272,g
17.9107681128456,0.273,g
17.911585415753045,0.274,g
17.91239794052845,0.275,g
17.913205730087345,0.276,g
17.914008830183455,0.277,g
17.914807289363804,0.278,g
17.915601158922875,0.279,g
17.9163904928559,0.28,g
17.917175347811316,0.281,g
17.91795578304231,0.28200000000000003,g
17.918731860357624,0.28300000000000003,g
17.91950364407147,0.28400000000000003,g
17.920271200952758,0.28500000000000003,g
17.921034600173478,0.28600000000000003,g
17.921793913256387,0.28700000000000003,g
17.92254921402199,0.28800000000000003,g
17.923300578534803,0.289,g
17.924048085048955,0.29,g
17.92479181395313,0.291,g
17.925531847714915,0.292,g
17.92626827082449,0.293,g
17.927001169737817,0.294,g
17.927730632819177,0.295,g
17.928456750283257,0.296,g
17.92917961413668,0.297,g
17.929899318119073,0.298,g
17.93061595764365,0.299,g
17.931329629737387,0.3,g
17.932040432980752,0.301,g
17.93274846744708,0.302,g
17.933453834641554,0.303,g
17.934156637439852,0.304,g
17.934856980026495,0.305,g
17.935554967832893,0.306,g
17.93625070747511,0.307,g
17.936944306691426,0.308,g
17.937635874279632,0.309,g
17.938325520034184,0.31,g
17.93901335468314,0.311,g
17.939699489825017,0.312,g
17.940384037865456,0.313,g
17.94106711195387,0.314,g
17.941748825919955,0.315,g
17.942429294210235,0.316,g
17.943108631824494,0.317,g
17.94378695425233,0.318,g
17.944464377409638,0.319,g
17.945141017575203,0.32,g
17.94581699132737,0.321,g
17.946492415480822,0.322,g
17.947167407023468,0.323,g
17.947842083053512,0.324,g
17.948516560716683,0.325,g
17.949190957143692,0.326,g
17.949865389387874,0.327,g
17.950539974363135,0.328,g
17.95121482878216,0.329,g
17.951890069094876,0.33,g
17.952565811427306,0.331,g
17.953242171520714,0.332,g
17.95391926467117,0.333,g
17.95459720566945,0.334,g
17.955276108741426,0.335,g
17.95595608748881,0.336,g
17.95663725483043,0.337,g
17.957319722943947,0.338,g
17.958003603208113,0.339,g
17.95868900614551,0.34,g
17.959376041365886,0.341,g
17.96006481751002,0.342,g
17.960755442194227,0.343,g
17.961448021955416,0.34400000000000003,g
17.962142662196825,0.34500000000000003,g
17.96283946713441,0.34600000000000003,g
17.963538539743862,0.34700000000000003,g
17.96423998170839,0.34800000000000003,g
17.964943893367145,0.34900000000000003,g
17.965650373664413,0.35000000000000003,g
17.96635952009956,0.35100000000000003,g
17.967071428677734,0.352,g
17.967786193861365,0.353,g
17.96850390852246,0.354,g
17.969224663895734,0.355,g
17.96994854953255,0.356,g
17.97067565325576,0.357,g
17.971406061115424,0.358,g
17.972139857345326,0.359,g
