Mag,Phase,band
17.20890126446957,0.0,g
17.211346034786267,0.001,g
17.213787565277375,0.002,g
17.2162257236124,0.003,g
17.218660376242063,0.004,g
17.221091389118648,0.005,g
17.223518628419313,0.006,g
17.22594196126808,0.007,g
17.22836125645252,0.008,g
17.230776385130987,0.009000000000000001,g
17.23318722152644,0.01,g
17.23559364360267,0.011,g
17.237995533719207,0.012,g
17.240392779261004,0.013000000000000001,g
17.242785273239107,0.014,g
17.245172914858813,0.015,g
17.247555610051805,0.016,g
17.249933271969006,0.017,g
17.25230582143103,0.018000000000000002,g
17.254673187333278,0.019,g
17.25703530700302,0.02,g
17.259392126505887,0.021,g
17.26174360089961,0.022,g
17.26408969443289,0.023,g
17.266430380687684,0.024,g
17.268765642663336,0.025,g
17.271095472801445,0.026000000000000002,g
17.273419872950345,0.027,g
17.275738854268727,0.028,g
17.278052437067764,0.029,g
17.280360650591906,0.03,g
17.2826635327384,0.031,g
17.28496112971607,0.032,g
17.287253495644162,0.033,g
17.289540692092373,0.034,g
17.29182278756339,0.035,g
17.29409985691965,0.036000000000000004,g
17.29637198075635,0.037,g
17.298639244722775,0.038,g
17.300901738794593,0.039,g
17.30315955649988,0.04,g
17.30541279410179,0.041,g
17.3076615497412,0.042,g
17.30990592254288,0.043000000000000003,g
17.312146011688707,0.044,g
17.314381915462064,0.045,g
17.31661373026729,0.046,g
17.318841549628615,0.047,g
17.321065463172896,0.048,g
17.323285555600734,0.049,g
17.325501905650697,0.05,g
17.327714585061262,0.051000000000000004,g
17.329923657535605,0.052000000000000005,g
17.33212917771385,0.053,g
17.33433119015795,0.054,g
17.33652972835406,0.055,g
17.33872481373745,0.056,g
17.340916454744953,0.057,g
17.34310464589964,0.058,g
17.34528936693293,0.059000000000000004,g
17.347470581948603,0.06,g
17.349648238633556,0.061,g
17.351822267519783,0.062,g
17.353992581302023,0.063,g
17.356159074215274,0.064,g
17.35832162147625,0.065,g
17.360480078792687,0.066,g
17.36263428194404,0.067,g
17.36478404643705,0.068,g
17.366929167239327,0.069,g
17.369069418593803,0.07,g
17.37120455391665,0.07100000000000001,g
17.373334305781025,0.07200000000000001,g
17.375458385988576,0.073,g
17.37757648573038,0.074,g
17.37968827583874,0.075,g
17.381793407130704,0.076,g
17.383891510844094,0.077,g
17.385982199166275,0.078,g
17.388065065855542,0.079,g
17.390139686954882,0.08,g
17.392205621597036,0.081,g
17.394262412899995,0.082,g
17.39630958895111,0.083,g
17.398346663878137,0.084,g
17.40037313900479,0.085,g
17.402388504088247,0.08600000000000001,g
17.404392238635566,0.08700000000000001,g
17.40638381329574,0.088,g
17.4083626913236,0.089,g
17.41032833011171,0.09,g
17.412280182785693,0.091,g
17.414217699858625,0.092,g
17.416140330939296,0.093,g
17.4180475264893,0.094,g
17.419938739623397,0.095,g
17.42181342794738,0.096,g
17.423671055427647,0.097,g
17.425511094286076,0.098,g
17.427333026914084,0.099,g
17.429136347799147,0.1,g
17.43092056545725,0.101,g
17.432685204364407,0.10200000000000001,g
17.434429806880328,0.10300000000000001,g
17.43615393515734,0.10400000000000001,g
17.437857173027457,0.105,g
17.43953912786058,0.106,g
17.44119943238678,0.107,g
17.442837746475597,0.108,g
17.44445375886535,0.109,g
17.446047188835678,0.11,g
17.44761778781626,0.111,g
17.44916534092527,0.112,g
17.450689668430883,0.113,g
17.452190627129486,0.114,g
17.453668111634443,0.115,g
17.455122055569543,0.116,g
17.456552432661287,0.117,g
17.45795925772472,0.11800000000000001,g
17.459342587537652,0.11900000000000001,g
17.460702521598375,0.12,g
17.46203920276256,0.121,g
17.463352817754977,0.122,g
17.464643597552502,0.123,g
17.46591181763492,0.124,g
17.467157798100626,0.125,g
17.468381903644612,0.126,g
17.469584543396763,0.127,g
17.47076617061868,0.128,g
17.471927282257855,0.129,g
17.47306841835861,0.13,g
17.4741901613293,0.131,g
17.475293135066238,0.132,g
17.476378003934876,0.133,g
17.477445471609524,0.134,g
17.478496279773353,0.135,g
17.479531206680647,0.136,g
17.48055106558429,0.137,g
17.481556703031252,0.138,g
17.482548997030054,0.139,g
17.483528855094093,0.14,g
17.484497212165405,0.14100000000000001,g
17.485455028423985,0.14200000000000002,g
17.486403286987976,0.14300000000000002,g
17.48734299151072,0.14400000000000002,g
17.4882751636808,0.145,g
17.489200840632016,0.146,g
17.490121072269986,0.147,g
17.49103691852312,0.148,g
17.491949446525524,0.149,g
17.492859727739926,0.15,g
17.49376883502898,0.151,g
17.4946778396836,0.152,g
17.495587808417056,0.153,g
17.496499800334036,0.154,g
17.49741486388382,0.155,g
17.498334033806998,0.156,g
17.499258328085215,0.157,g
17.50018874490368,0.158,g
17.50112625963593,0.159,g
17.502071821860795,0.16,g
17.50302635242104,0.161,g
17.503990740533585,0.162,g
17.504965840960843,0.163,g
17.50595247125263,0.164,g
17.506951409068215,0.165,g
17.50796338958763,0.166,g
17.50898910302137,0.167,g
17.510029192227282,0.168,g
17.511084250443258,0.169,g
17.51215481914401,0.17,g
17.51324138603001,0.171,g
17.514344383156086,0.17200000000000001,g
17.515464185207115,0.17300000000000001,g
17.51660110792766,0.17400000000000002,g
17.517755406711967,0.17500000000000002,g
17.518927275360493,0.176,g
17.52011684500831,0.177,g
17.52132418323069,0.178,g
17.522549293330258,0.179,g
17.523792113809822,0.18,g
17.525052518034403,0.181,g
17.526330314085214,0.182,g
17.52762524480819,0.183,g
17.52893698805856,0.184,g
17.53026515714285,0.185,g
17.531609301458648,0.186,g
17.53296890733223,0.187,g
17.53434339905328,0.188,g
17.535732140105374,0.189,g
17.53713443459032,0.19,g
17.538549528843852,0.191,g
17.539976613239336,0.192,g
17.541414824175824,0.193,g
17.542863246246093,0.194,g
17.54432091457947,0.195,g
17.54578681735406,0.196,g
17.547259898472106,0.197,g
17.54873906039176,0.198,g
17.55022316710808,0.199,g
17.551711047275326,0.2,g
17.55320149746244,0.201,g
17.55469328553272,0.202,g
17.55618515413874,0.203,g
17.557675824322548,0.20400000000000001,g
17.559163999211332,0.20500000000000002,g
17.56064836779798,0.20600000000000002,g
17.562127608795787,0.20700000000000002,g
17.563600394556257,0.20800000000000002,g
17.56506539503848,0.209,g
17.56652128181872,0.21,g
17.567966732128056,0.211,g
17.56940043290635,0.212,g
17.5708210848602,0.213,g
17.572227406512702,0.214,g
17.573618138232696,0.215,g
17.574992046231106,0.216,g
17.57634792651207,0.217,g
17.577684608766553,0.218,g
17.579000960196225,0.219,g
17.58029588925559,0.22,g
17.581568349300305,0.221,g
17.582817342130205,0.222,g
17.58404192141533,0.223,g
17.585241195993923,0.224,g
17.58641433303145,0.225,g
17.58756056103015,0.226,g
17.588679172678894,0.227,g
17.589769527533836,0.228,g
17.590831054520265,0.229,g
17.59186325424719,0.23,g
17.592865701126176,0.231,g
17.593838045286784,0.232,g
17.59478001428146,0.233,g
17.595691414573313,0.234,g
17.596572132800706,0.23500000000000001,g
17.59742213681362,0.23600000000000002,g
17.598241476476886,0.23700000000000002,g
17.59903028423648,0.23800000000000002,g
17.59978877544555,0.23900000000000002,g
17.600517248447645,0.24,g
17.60121608441531,0.241,g
17.601885746942948,0.242,g
17.602526781393575,0.243,g
17.603139813999828,0.244,g
17.603725550720455,0.245,g
17.604284775854047,0.246,g
17.604818350412696,0.247,g
17.605327210258974,0.248,g
17.605812364010255,0.249,g
17.606274890715337,0.25,g
17.60671593730875,0.251,g
17.607136715849194,0.252,g
17.607538500548866,0.253,g
17.607922624601425,0.254,g
17.6082904768168,0.255,g
17.608643498071654,0.256,g
17.6089831775852,0.257,g
17.609311049030225,0.258,g
17.609628686490048,0.259,g
17.609937700272585,0.26,g
17.61023973259303,0.261,g
17.61053645313737,0.262,g
17.61082955451917,0.263,g
17.611120747642484,0.264,g
17.611411756984207,0.265,g
17.61170431580938,0.266,g
17.612000161333178,0.267,g
17.612301029843767,0.268,g
17.61260865180014,0.269,g
17.61292474691928,0.27,g
17.61325101926718,0.271,g
17.61358915236824,0.272,g
17.613940804347436,0.273,g
17.614307603119936,0.274,g
17.614691141642407,0.275,g
17.615092973240394,0.276,g
17.615514607025887,0.277,g
17.61595750341895,0.278,g
17.61642306978709,0.279,g
17.6169126562157,0.28,g
17.617427551422644,0.281,g
17.617968978829545,0.28200000000000003,g
17.618538092802105,0.28300000000000003,g
17.619135975071075,0.28400000000000003,g
17.61976363134524,0.28500000000000003,g
17.620421988127134,0.28600000000000003,g
17.621111889741602,0.28700000000000003,g
17.621834095586767,0.28800000000000003,g
17.622589277616378,0.289,g
17.623378018061796,0.29,g
17.624200807401074,0.291,g
17.625058042582157,0.292,g
17.62595002550622,0.293,g
17.626876961776468,0.294,g
17.627838959717113,0.295,g
17.628836029666115,0.296,g
17.629868083544828,0.297,g
17.63093493470663,0.298,g
17.632036298065792,0.299,g
17.6331717905072,0.3,g
17.634340931576382,0.301,g
17.635543144448903,0.302,g
17.636777757176702,0.303,g
17.63804400420885,0.304,g
17.63934102818273,0.305,g
17.640667881981265,0.306,g
17.64202353105072,0.307,g
17.64340685597299,0.308,g
17.644816655285325,0.309,g
17.64625164853995,0.31,g
17.64771047959496,0.311,g
17.649191720127433,0.312,g
17.65069387335883,0.313,g
17.652215377982202,0.314,g
17.653754612280025,0.315,g
17.65530989842088,0.316,g
17.65687950692272,0.317,g
17.658461661269758,0.318,g
17.66005454266971,0.319,g
17.661656294937558,0.32,g
17.663265029491622,0.321,g
17.66487883044733,0.322,g
17.666495759793797,0.323,g
17.668113862638023,0.324,g
17.669731172501287,0.325,g
17.67134571665206,0.326,g
17.67295552145978,0.327,g
17.67455861775358,0.328,g
17.67615304617005,0.329,g
17.67773686247426,0.33,g
17.679308142838035,0.331,g
17.68086498905994,0.332,g
17.68240553371125,0.333,g
17.683927945192604,0.334,g
17.685430432686196,0.335,g
17.686911250988622,0.336,g
17.688368705209953,0.337,g
17.6898011553249,0.338,g
17.691207020562327,0.339,g
17.692584783620035,0.34,g
17.693932994691938,0.341,g
17.695250275295756,0.342,g
17.696535321889424,0.343,g
17.697786909265417,0.34400000000000003,g
17.69900389371282,0.34500000000000003,g
17.700185215937417,0.34600000000000003,g
17.70132990373121,0.34700000000000003,g
17.70243707438308,0.34800000000000003,g
17.703505936823454,0.34900000000000003,g
17.704535793496525,0.35000000000000003,g
17.7055260419543,0.35100000000000003,g
17.70647617616775,0.352,g
17.70738578755115,0.353,g
17.708254565696528,0.354,g
17.70908229881611,0.355,g
17.709868873891477,0.356,g
17.71061427652916,0.357,g
17.711318590523085,0.358,g
17.71198199712551,0.359,g
17.712604774028698,0.36,g
17.713187294060653,0.361,g
17.713730023599016,0.362,g
17.714233520708284,0.363,g
17.71469843300604,0.364,g
17.715125495265145,0.365,g
17.71551552675937,0.366,g
17.71586942836077,0.367,g
17.716188179398117,0.368,g
17.71647283428616,0.369,g
17.716724518936402,0.37,g
17.716944426960715,0.371,g
17.717133815679716,0.372,g
17.717294001948588,0.373,g
17.717426357813395,0.374,g
17.717532306011798,0.375,g
17.717613315332155,0.376,g
17.71767089584585,0.377,g
17.717706594027874,0.378,g
17.717721987781076,0.379,g
17.717718681379917,0.38,g
17.71769830034958,0.381,g
17.717662486296977,0.382,g
17.71761289170971,0.383,g
17.717551174739732,0.384,g
17.71747899398826,0.385,g
17.717398003308443,0.386,g
17.717309846642415,0.387,g
17.71721615290915,0.388,g
17.717118530959407,0.389,g
17.71701856461398,0.39,g
17.716917807800904,0.391,g
17.71681777980743,0.392,g
17.716719960661727,0.393,g
17.71662578665934,0.394,g
17.716536646048606,0.395,g
17.71645387488898,0.396,g
17.716378753095547,0.397,g
17.716312500682566,0.398,g
17.71625627421809,0.399,g
17.716211163501097,0.4,g
17.716178188472092,0.401,g
17.716158296366963,0.402,g
17.71615235912353,0.403,g
17.71616117104922,0.404,g
17.716185446757457,0.405,g
17.716225819379662,0.406,g
17.716282839058575,0.40700000000000003,g
17.71635697172823,0.40800000000000003,g
17.716448598184332,0.40900000000000003,g
17.716558013448477,0.41000000000000003,g
17.716685426428338,0.41100000000000003,g
17.716830959875026,0.41200000000000003,g
17.716994650638156,0.41300000000000003,g
17.71717645021778,0.41400000000000003,g
17.717376225611673,0.41500000000000004,g
17.71759376045543,0.41600000000000004,g
17.717828756451883,0.417,g
17.71808083508539,0.418,g
17.718349539615577,0.419,g
17.718634337344277,0.42,g
17.718934622148584,0.421,g
17.71924971727182,0.422,g
17.71957887836356,0.423,g
17.71992129675906,0.424,g
17.720276102987462,0.425,g
17.720642370497547,0.426,g
17.721019119589005,0.427,g
17.721405321536515,0.428,g
17.72179990289323,0.429,g
17.722201749959794,0.43,g
17.722609713404225,0.431,g
17.723022613017665,0.432,g
17.72343924259046,0.433,g
17.723858374892497,0.434,g
17.724278766741616,0.435,g
17.724699164143217,0.436,g
17.725118307484227,0.437,g
17.725534936764245,0.438,g
17.725947796846466,0.439,g
17.726355642710946,0.44,g
17.72675724469267,0.441,g
17.727151393687045,0.442,g
17.727536906305044,0.443,g
17.727912629961022,0.444,g
17.72827744787577,0.445,g
17.72863028397795,0.446,g
17.728970107687115,0.447,g
17.729295938562164,0.448,g
17.729606850799073,0.449,g
17.72990197756244,0.45,g
17.730180515135828,0.451,g
17.730441726876336,0.452,g
17.730684946959578,0.453,g
17.730909583901663,0.454,g
17.731115123845633,0.455,g
17.731301133600468,0.456,g
17.7314672634215,0.457,g
17.73161324952191,0.458,g
17.731738916305748,0.459,g
17.73184417831401,0.46,g
17.73192904187573,0.461,g
17.731993606457596,0.462,g
17.73203806570597,0.463,g
17.732062708176514,0.464,g
17.732067917747525,0.465,g
17.732054173714005,0.466,g
17.732022050560627,0.467,g
17.73197221741269,0.468,g
17.731905437165302,0.46900000000000003,g
17.73182256529192,0.47000000000000003,g
17.731724548334498,0.47100000000000003,g
17.73161242207856,0.47200000000000003,g
17.731487309417496,0.47300000000000003,g
17.731350417911326,0.47400000000000003,g
17.731203037046324,0.47500000000000003,g
17.731046535202754,0.47600000000000003,g
17.730882356339027,0.47700000000000004,g
17.730712016401444,0.47800000000000004,g
17.730537099469718,0.47900000000000004,g
17.730359253649194,0.48,g
17.730180186721725,0.481,g
17.73000166156789,0.482,g
17.729825491373944,0.483,g
17.72965353463788,0.484,g
17.72948768998932,0.485,g
17.729329890839065,0.486,g
17.729182099874215,0.487,g
17.72904630341591,0.488,g
17.728924505656657,0.489,g
17.728818722795246,0.49,g
17.72873097708711,0.491,g
17.728663290828795,0.492,g
17.72861768029527,0.493,g
17.728596149648887,0.494,g
17.728600684839414,0.495,g
17.728633247514235,0.496,g
17.728695768958058,0.497,g
17.728790144081508,0.498,g
17.728918225477777,0.499,g
17.729081817566502,0.5,g
17.72928267084367,0.501,g
17.72952247625637,0.502,g
17.729802859720557,0.503,g
17.730125376799958,0.504,g
17.730491507563535,0.505,g
17.73090265163855,0.506,g
17.73136012347585,0.507,g
17.731865147843173,0.508,g
17.73241885556164,0.509,g
17.73302227950019,0.51,g
17.73367635084152,0.511,g
17.734381895632676,0.512,g
17.735139631632297,0.513,g
17.735950165465912,0.514,g
17.73681399009946,0.515,g
17.73773148264053,0.516,g
17.738702902475595,0.517,g
17.739728389750592,0.518,g
17.74080796420123,0.519,g
17.74194152433802,0.52,g
17.743128846990317,0.521,g
17.744369587212297,0.522,g
17.74566327855267,0.523,g
17.74700933368883,0.524,g
17.74840704542511,0.525,g
17.74985558805331,0.526,g
17.751354019072988,0.527,g
17.752901281267352,0.528,g
17.75449620512987,0.529,g
17.756137511635295,0.53,g
17.75782381534777,0.531,g
17.75955362785762,0.532,g
17.761325361537352,0.533,g
17.76313733360613,0.534,g
17.764987770491306,0.535,g
17.766874812474263,0.536,g
17.768796518607015,0.537,g
17.77075087188515,0.538,g
17.772735784661563,0.539,g
17.774749104284908,0.54,g
17.776788618945616,0.541,g
17.778852063711724,0.542,g
17.780937126736102,0.543,g
17.78304145561579,0.544,g
17.785162663884012,0.545,g
17.787298337614278,0.546,g
17.789446042116165,0.547,g
17.79160332870154,0.548,g
17.793767741499703,0.549,g
17.79593682429993,0.55,g
17.79810812739917,0.551,g
17.80027921443316,0.552,g
17.802447669168448,0.553,g
17.80461110223344,0.554,g
17.806767157766146,0.555,g
17.808913519956818,0.556,g
17.811047919463512,0.557,g
17.81316813967926,0.558,g
17.8152720228295,0.559,g
17.817357475879074,0.56,g
17.819422476228457,0.561,g
17.82146507717948,0.562,g
17.823483413151276,0.5630000000000001,g
17.825475704628026,0.5640000000000001,g
17.827440262820733,0.5650000000000001,g
17.82937549402582,0.5660000000000001,g
17.831279903664644,0.5670000000000001,g
17.83315209998844,0.5680000000000001,g
17.834990797434426,0.5690000000000001,g
17.83679481961975,0.5700000000000001,g
17.838563101960933,0.5710000000000001,g
17.840294693907616,0.5720000000000001,g
17.84198876078047,0.5730000000000001,g
17.84364458520446,0.5740000000000001,g
17.84526156812957,0.5750000000000001,g
17.846839229432607,0.5760000000000001,g
