Mag,Err,band,Phase
17.93122786562194,0.0084659848806857,g,0.0
17.932528012354485,0.0084659848806857,g,0.001
17.933838346213427,0.0084659848806857,g,0.002
17.935158625016953,0.0084659848806857,g,0.003
17.9364886049985,0.0084659848806857,g,0.004
17.937828040939653,0.0084659848806857,g,0.005
17.93917668630349,0.0084659848806857,g,0.006
17.940534293368383,0.0084659848806857,g,0.007
17.941900613362012,0.0084659848806857,g,0.008
17.943275396595702,0.0084659848806857,g,0.009
17.94465839259879,0.0084659848806857,g,0.01
17.946049350253148,0.0084659848806857,g,0.011
17.94744801792764,0.0084659848806857,g,0.012
17.948854143612444,0.0084659848806857,g,0.013
17.950267475053195,0.0084659848806857,g,0.014
17.95168775988492,0.0084692620693895,g,0.015
17.953114745765493,0.0084692620693895,g,0.016
17.95454818050873,0.0084692620693895,g,0.017
17.955987812211728,0.0084692620693895,g,0.018
17.95743338940774,0.0084692620693895,g,0.019
17.95888466116607,0.0084692620693895,g,0.02
17.960341377243456,0.0084692620693895,g,0.021
17.961803288208532,0.0084692620693895,g,0.022
17.963270145570572,0.0084692620693895,g,0.023
17.964741701907197,0.0084692620693895,g,0.024
17.96621771099102,0.0084692620693895,g,0.025
17.967697927915204,0.0084692620693895,g,0.026
17.96918210921765,0.0084692620693895,g,0.027
17.970670013003964,0.0084692620693895,g,0.028
17.97216139906908,0.0084692620693895,g,0.029
17.973656029017302,0.0084692620693895,g,0.03
17.975153666380937,0.008472549793303,g,0.031
17.976654076737216,0.008472549793303,g,0.032
17.978157027823674,0.008472549793303,g,0.033
17.97966228965167,0.008472549793303,g,0.034
17.98116963461813,0.008472549793303,g,0.035
17.982678837609985,0.008472549793303,g,0.036
17.98418967613404,0.008472549793303,g,0.037
17.98570193038997,0.008472549793303,g,0.038
17.987215383396137,0.008472549793303,g,0.039
17.98872982108585,0.008472549793303,g,0.04
17.990245032406882,0.008472549793303,g,0.041
17.991760809418775,0.008472549793303,g,0.042
17.993276947387812,0.008472549793303,g,0.043
17.994793244879656,0.008472549793303,g,0.044
17.99630950384954,0.008472549793303,g,0.045
17.99782552973001,0.0084758480401668,g,0.046
17.99934113151613,0.0084758480401668,g,0.047
18.000856121848138,0.0084758480401668,g,0.048
18.002370317091454,0.0084758480401668,g,0.049
18.0038835374141,0.0084758480401668,g,0.05
18.005395606861295,0.0084758480401668,g,0.051
18.00690635342742,0.0084758480401668,g,0.052
18.008415609125112,0.0084758480401668,g,0.053
18.00992321004611,0.0084758480401668,g,0.054
18.01142899644658,0.0084758480401668,g,0.055
18.01293281277481,0.0084758480401668,g,0.056
18.0144345077507,0.0084758480401668,g,0.057
18.01593393441496,0.0084758480401668,g,0.058
18.017430950180746,0.0084758480401668,g,0.059
18.01892541688232,0.0084758480401668,g,0.06
18.02041720082065,0.0084758480401668,g,0.061
18.021906172805927,0.0084758480401668,g,0.062
18.02339220819704,0.0084758480401668,g,0.063
18.024875186937912,0.0084758480401668,g,0.064
18.026354993590733,0.0084758480401668,g,0.065
18.02783151736607,0.0084758480401668,g,0.066
18.02930465214978,0.0084758480401668,g,0.067
18.030774296526847,0.0084758480401668,g,0.068
18.032240353801985,0.0084758480401668,g,0.069
18.033702732017087,0.0084758480401668,g,0.07
18.03516134396552,0.0084758480401668,g,0.071
18.03661610719796,0.0084758480401668,g,0.072
18.03806694405142,0.0084758480401668,g,0.073
18.039513781622297,0.0084758480401668,g,0.074
18.04095655178915,0.0084758480401668,g,0.075
18.04239519120573,0.0084758480401668,g,0.076
18.04382964129636,0.0084758480401668,g,0.077
18.04525984824793,0.0084758480401668,g,0.078
18.046685762999,0.0084758480401668,g,0.079
18.04810734122557,0.0084758480401668,g,0.08
18.049524543323898,0.0084758480401668,g,0.081
18.05093733439015,0.0084758480401668,g,0.082
18.052345684197046,0.0084758480401668,g,0.083
18.05374956716744,0.008472549793303,g,0.084
18.055148962344862,0.008472549793303,g,0.085
18.056543853361127,0.008472549793303,g,0.086
18.05793422840095,0.008472549793303,g,0.087
18.05932008016361,0.008472549793303,g,0.088
18.060701405821803,0.008472549793303,g,0.089
18.062078206972515,0.008472549793303,g,0.09
18.0634504896102,0.008472549793303,g,0.091
18.064818264047,0.008472549793303,g,0.092
18.06618154488045,0.008472549793303,g,0.093
18.06754035093324,0.008472549793303,g,0.094
