Mag,Err,band,Phase
18.935565798383845,0.0113633137772394,g,0.0
18.93605209374194,0.0113633137772394,g,0.001
18.936531322390447,0.0113633137772394,g,0.002
18.937003480339783,0.0113633137772394,g,0.003
18.937468562923357,0.0113633137772394,g,0.004
18.937926564781524,0.0113633137772394,g,0.005
18.938377479854086,0.0113633137772394,g,0.006
18.938821301356377,0.0113633137772394,g,0.007
18.93925802177212,0.0113633137772394,g,0.008
18.939687632828917,0.0113633137772394,g,0.009
18.94011012549176,0.0113633137772394,g,0.01
18.94052548993961,0.0113633137772394,g,0.011
18.940933715567017,0.0113633137772394,g,0.012
18.941334790955352,0.0113633137772394,g,0.013
18.94172870386761,0.0113704177583763,g,0.014
18.942115441234268,0.0113704177583763,g,0.015
18.942494989141125,0.0113704177583763,g,0.016
18.942867332817585,0.0113704177583763,g,0.017
18.943232456625378,0.0113704177583763,g,0.018
18.94359034404762,0.0113704177583763,g,0.019
18.943940977678423,0.0113704177583763,g,0.02
18.944284339211592,0.0113704177583763,g,0.021
18.94462040943612,0.0113704177583763,g,0.022
18.94494916822073,0.0113775260931364,g,0.023
18.94527059450549,0.0113775260931364,g,0.024
18.94558466629957,0.0113775260931364,g,0.025
18.945891360667662,0.0113775260931364,g,0.026
18.94619065372831,0.0113775260931364,g,0.027
18.946482520640547,0.0113775260931364,g,0.028
18.94676693560314,0.0113775260931364,g,0.029
18.947043871842546,0.0113846387733647,g,0.03
18.947313301617893,0.0113846387733647,g,0.031
18.94757519620597,0.0113846387733647,g,0.032
18.947829525902097,0.0113846387733647,g,0.033
18.94807626001531,0.0113846387733647,g,0.034
18.94831536686426,0.0113917557909217,g,0.035
18.948546813778822,0.0113917557909217,g,0.036
18.94877056708923,0.0113917557909217,g,0.037
18.948986592133046,0.0113917557909217,g,0.038
18.94919485324961,0.0113988771376833,g,0.039
18.94939531377965,0.0113988771376833,g,0.04
18.949587936068028,0.0113988771376833,g,0.041
18.9497726814604,0.0114060028055405,g,0.042
