Mag,Err,band,Phase
18.93833199081429,0.0089176005741454,g,0.0
18.937978587349967,0.0089176005741454,g,0.001
18.937611125366825,0.0089176005741454,g,0.002
18.937229593923767,0.0089176005741454,g,0.003
18.93683398322526,0.0089176005741454,g,0.004
18.93642428462569,0.0089176005741454,g,0.005
18.936000490635063,0.0089176005741454,g,0.006
18.93556259491671,0.0089176005741454,g,0.007
18.935110592300493,0.0089176005741454,g,0.008
18.934644478780285,0.0089176005741454,g,0.009
18.93416425151916,0.0089176005741454,g,0.01
18.933669908852675,0.0089176005741454,g,0.011
18.93316145029225,0.0089176005741454,g,0.012
18.93263887652827,0.0089176005741454,g,0.013
18.932102189433024,0.0089176005741454,g,0.014
18.931551392063568,0.0089176005741454,g,0.015
18.93098648866437,0.0089176005741454,g,0.016
18.930407484669928,0.0089176005741454,g,0.017
18.9298143867092,0.0089176005741454,g,0.018
18.92920720259931,0.0089176005741454,g,0.019
18.92858594136046,0.0089176005741454,g,0.02
18.927950613209305,0.0089176005741454,g,0.021
18.927301229562943,0.0089131868599283,g,0.022
18.926637803040467,0.0089131868599283,g,0.023
18.92596034746448,0.0089131868599283,g,0.024
18.925268877862408,0.0089131868599283,g,0.025
18.92456341046768,0.0089131868599283,g,0.026
18.923843962718117,0.0089131868599283,g,0.027
18.92311055326733,0.0089131868599283,g,0.028
18.922363201969723,0.0089131868599283,g,0.029
18.921601929894244,0.0089131868599283,g,0.03
18.920826759311144,0.0089131868599283,g,0.031
18.92003771370877,0.0089087821838902,g,0.032
18.919234817782694,0.0089087821838902,g,0.033
18.918418097438416,0.0089087821838902,g,0.034
18.917587579791107,0.0089087821838902,g,0.035
18.9167432931653,0.0089087821838902,g,0.036
18.91588526709438,0.0089087821838902,g,0.037
18.91501353231986,0.0089087821838902,g,0.038
18.91412812079061,0.0089087821838902,g,0.039
18.9132290656619,0.0089087821838902,g,0.04
18.912316401294216,0.0089043865594436,g,0.041
18.9113901632554,0.0089043865594436,g,0.042
18.910450388305694,0.0089043865594436,g,0.043
18.90949711441636,0.0089043865594436,g,0.044
18.908530380754502,0.0089043865594436,g,0.045
18.90755022768452,0.0089043865594436,g,0.046
18.90655669676605,0.0089043865594436,g,0.047
18.90554983075176,0.0089,g,0.048
18.904529673585017,0.0089,g,0.049
18.903496270397365,0.0089,g,0.05
18.902449667505834,0.0089,g,0.051
18.90138991241017,0.0089,g,0.052
18.90031705379377,0.0089,g,0.053
18.89923114150492,0.0088956225189696,g,0.054
18.898132226576934,0.0088956225189696,g,0.055
18.897020361209155,0.0088956225189696,g,0.056
18.89589559876734,0.0088956225189696,g,0.057
18.89475799377983,0.0088956225189696,g,0.058
18.89360760193376,0.0088956225189696,g,0.059
18.892444480071024,0.0088956225189696,g,0.06
18.891268686179803,0.0088912541297614,g,0.061
18.89008027940743,0.0088912541297614,g,0.062
18.888879320030217,0.0088912541297614,g,0.063
18.88766586946597,0.0088912541297614,g,0.064
18.886439990269405,0.0088912541297614,g,0.065
