Mag,Err,band,Phase
17.212796593958323,0.0083076831908781,g,0.0
17.212251580139682,0.0083076831908781,g,0.001
17.21171241664808,0.0083076831908781,g,0.002
17.211179075642942,0.0083076831908781,g,0.003
17.210651529288384,0.0083076831908781,g,0.004
17.21012974975251,0.0083076831908781,g,0.005
17.209613709237566,0.0083076831908781,g,0.006
17.209103379989042,0.0083103850692973,g,0.007
17.208598734323385,0.0083103850692973,g,0.008
17.20809974464782,0.0083103850692973,g,0.009
17.207606383461975,0.0083103850692973,g,0.01
17.207118623394035,0.0083103850692973,g,0.011
17.206636437209294,0.0083103850692973,g,0.012
17.2061597978295,0.0083103850692973,g,0.013
17.205688678350224,0.0083103850692973,g,0.014
17.20522305205799,0.0083103850692973,g,0.015
17.204762892447224,0.0083103850692973,g,0.016
17.204308173237045,0.0083103850692973,g,0.017
17.203858868387805,0.0083103850692973,g,0.018
17.203414952117416,0.0083103850692973,g,0.019
17.202976398917478,0.0083103850692973,g,0.02
17.202543183570757,0.0083130980987836,g,0.021
17.202115281158978,0.0083130980987836,g,0.022
17.201692667093976,0.0083130980987836,g,0.023
17.20127531711716,0.0083130980987836,g,0.024
17.20086320732381,0.0083130980987836,g,0.025
17.200456314170193,0.0083130980987836,g,0.026
17.200054614495556,0.0083130980987836,g,0.027
17.19965808553753,0.0083130980987836,g,0.028
17.199266704932974,0.008315822268423,g,0.029
17.198880450746184,0.008315822268423,g,0.03
17.198499301474897,0.008315822268423,g,0.031
17.198123236064852,0.008315822268423,g,0.032
17.197752233922543,0.008315822268423,g,0.033
17.197386274927666,0.008315822268423,g,0.034
17.19702533944536,0.008315822268423,g,0.035
17.196669408339297,0.008315822268423,g,0.036
17.19631846297686,0.0083185575672709,g,0.037
17.195972485253243,0.0083185575672709,g,0.038
17.19563145758956,0.0083185575672709,g,0.039
17.195295362951065,0.0083185575672709,g,0.04
17.194964184850146,0.0083185575672709,g,0.041
17.194637907368428,0.0083185575672709,g,0.042
17.194316515154256,0.0083213039843524,g,0.043
17.19399999343925,0.0083213039843524,g,0.044
17.19368832804147,0.0083213039843524,g,0.045
17.193381505379854,0.0083213039843524,g,0.046
17.19307951248344,0.0083213039843524,g,0.047
17.192782336989378,0.0083213039843524,g,0.048
17.19248996716164,0.0083213039843524,g,0.049
17.192202391892724,0.0083240615086627,g,0.05
17.191919600711643,0.0083240615086627,g,0.051
17.19164158379051,0.0083240615086627,g,0.052
17.191368331950695,0.0083240615086627,g,0.053
17.19109983666866,0.0083240615086627,g,0.054
17.19083609008238,0.0083240615086627,g,0.055
17.19057708499173,0.0083240615086627,g,0.056
17.190322814872655,0.0083268301291668,g,0.057
17.190073273872116,0.0083268301291668,g,0.058
17.18982845681768,0.0083268301291668,g,0.059
17.189588359216692,0.0083268301291668,g,0.06
17.189352977264033,0.0083268301291668,g,0.061
17.18912230784568,0.0083268301291668,g,0.062
17.18889634853363,0.0083268301291668,g,0.063
17.188675097596583,0.0083268301291668,g,0.064
17.18845855399743,0.0083296098348001,g,0.065
17.188246717395554,0.0083296098348001,g,0.066
17.188039588147856,0.0083296098348001,g,0.067
17.187837167309397,0.0083296098348001,g,0.068
17.1876394566337,0.0083296098348001,g,0.069
17.187446458572722,0.0083296098348001,g,0.07
17.187258176276305,0.0083296098348001,g,0.071
17.187074613591403,0.0083296098348001,g,0.072
17.186895775060925,0.0083296098348001,g,0.073
17.1867216659227,0.0083296098348001,g,0.074
17.186552292104487,0.0083296098348001,g,0.075
17.18638766022789,0.0083296098348001,g,0.076
17.18622777759946,0.0083324006144687,g,0.077
17.18607265221131,0.0083324006144687,g,0.078
17.18592229273485,0.0083324006144687,g,0.079
17.185776708519935,0.0083324006144687,g,0.08
17.18563590959099,0.0083324006144687,g,0.081
17.185499906637958,0.0083324006144687,g,0.082
17.18536871101664,0.0083324006144687,g,0.083
17.185242334740888,0.0083324006144687,g,0.084
17.185120790477587,0.0083324006144687,g,0.085
17.18500409154078,0.0083324006144687,g,0.086
