Mag,Err,band,Phase
18.372906135292624,0.0083965766833871,g,0.0
18.37232895529776,0.0083965766833871,g,0.001
18.3717439883656,0.0083965766833871,g,0.002
18.3711512601797,0.0083965766833871,g,0.003
18.37055079698868,0.0083965766833871,g,0.004
18.369942625593776,0.0083965766833871,g,0.005
18.369326773371544,0.0083965766833871,g,0.006
18.36870326824114,0.0083965766833871,g,0.007
18.368072138684905,0.0083965766833871,g,0.008
18.36743341374695,0.0083965766833871,g,0.009
18.36678712301048,0.0083965766833871,g,0.01
18.366133296619005,0.0083965766833871,g,0.011
18.36547196526289,0.0083965766833871,g,0.012
18.36480316017968,0.0083965766833871,g,0.013
18.36412691315192,0.0083965766833871,g,0.014
18.363443256505203,0.0083965766833871,g,0.015
18.36275222310587,0.0083965766833871,g,0.016
18.362053846358776,0.0083965766833871,g,0.017
18.36134816020767,0.0083965766833871,g,0.018
18.360635199119777,0.0083965766833871,g,0.019
18.359914998109264,0.0083965766833871,g,0.02
18.35918759271165,0.0083965766833871,g,0.021
18.35845301898077,0.0083965766833871,g,0.022
18.35771131351292,0.0083935451389743,g,0.023
18.356962513404174,0.0083935451389743,g,0.024
18.356206656287853,0.0083935451389743,g,0.025
18.355443780304967,0.0083935451389743,g,0.026
18.354673924100847,0.0083935451389743,g,0.027
18.353897126850374,0.0083935451389743,g,0.028
18.35311342821573,0.0083935451389743,g,0.029
18.352322868374344,0.0083935451389743,g,0.03
18.35152548800172,0.0083935451389743,g,0.031
18.350721328271163,0.0083935451389743,g,0.032
18.349910430850585,0.0083935451389743,g,0.033
18.349092837899267,0.0083905244174604,g,0.034
18.348268592064624,0.0083905244174604,g,0.035
18.34743773647876,0.0083905244174604,g,0.036
18.34660031475824,0.0083905244174604,g,0.037
18.34575637098528,0.0083905244174604,g,0.038
18.34490594973488,0.0083905244174604,g,0.039
18.34404909604371,0.0083905244174604,g,0.04
18.34318585540632,0.0083905244174604,g,0.041
18.34231627380272,0.0083905244174604,g,0.042
18.341440397650768,0.0083875145305388,g,0.043
18.34055827383386,0.0083875145305388,g,0.044
18.33966994969737,0.0083875145305388,g,0.045
18.338775473015787,0.0083875145305388,g,0.046
18.337874892020974,0.0083875145305388,g,0.047
18.336968255382143,0.0083875145305388,g,0.048
18.33605561220505,0.0083875145305388,g,0.049
18.335137012027868,0.0083845154898777,g,0.05
18.334212504817188,0.0083845154898777,g,0.051
18.3332821409638,0.0083845154898777,g,0.052
18.33234597127847,0.0083845154898777,g,0.053
