Mag,Err,band,Phase
18.187534152932702,0.0085196772239328,g,0.0
18.187749361595102,0.0085196772239328,g,0.001
18.187957743832506,0.0085196772239328,g,0.002
18.188159257429785,0.0085196772239328,g,0.003
18.18835386045612,0.0085196772239328,g,0.004
18.188541511272,0.0085196772239328,g,0.005
18.188722168535623,0.0085196772239328,g,0.006
18.18889579121315,0.0085196772239328,g,0.007
18.189062338579177,0.0085196772239328,g,0.008
18.189221770229665,0.0085196772239328,g,0.009
18.189374046088425,0.0085196772239328,g,0.01
18.18951912640855,0.0085196772239328,g,0.011
18.18965697178708,0.0085196772239328,g,0.012
18.18978754316589,0.0085196772239328,g,0.013
18.18991080184124,0.0085196772239328,g,0.014
18.190026709470445,0.0085196772239328,g,0.015
18.190135228076755,0.0085196772239328,g,0.016
18.190236320060123,0.0085196772239328,g,0.017
18.190329948199928,0.0085196772239328,g,0.018
18.19041607566374,0.0085196772239328,g,0.019
18.19049466601357,0.0085196772239328,g,0.02
18.190565683212643,0.0085196772239328,g,0.021
18.19062909163192,0.0085196772239328,g,0.022
18.19068485605675,0.0085196772239328,g,0.023
18.190732941693454,0.0085196772239328,g,0.024
18.1907733141757,0.0085196772239328,g,0.025
18.190805939571685,0.0085196772239328,g,0.026
18.19083078438924,0.0085196772239328,g,0.027
18.190847815583528,0.0085196772239328,g,0.028
18.190857000563074,0.0085196772239328,g,0.029
18.19085830719565,0.0085196772239328,g,0.03
18.19085170381514,0.0085196772239328,g,0.031
18.19083715922749,0.0085196772239328,g,0.032
18.190814642716987,0.0085196772239328,g,0.033
18.19078412405232,0.0085196772239328,g,0.034
18.190745573493334,0.0085196772239328,g,0.035
18.190698961795817,0.0085196772239328,g,0.036
18.19064426021881,0.0085196772239328,g,0.037
18.190581440529915,0.0085196772239328,g,0.038
18.19051047501164,0.0085196772239328,g,0.039
18.190431336465945,0.0085196772239328,g,0.04
18.19034399822273,0.0085196772239328,g,0.041
18.19024843414328,0.0085196772239328,g,0.042
18.19014461862552,0.0085196772239328,g,0.043
18.19003252661346,0.0085196772239328,g,0.044
18.189912133597037,0.0085196772239328,g,0.045
18.18978341562372,0.0085196772239328,g,0.046
18.18964634929996,0.0085196772239328,g,0.047
18.18950091179605,0.0085196772239328,g,0.048
18.189347080856937,0.0085196772239328,g,0.049
18.189184834800013,0.0085162433032411,g,0.05
18.189014152526344,0.0085162433032411,g,0.051
18.188835013523107,0.0085162433032411,g,0.052
18.18864739786927,0.0085162433032411,g,0.053
18.18845128624068,0.0085162433032411,g,0.054
18.188246659914984,0.0085162433032411,g,0.055
18.188033500776644,0.0085162433032411,g,0.056
18.187811791321685,0.0085162433032411,g,0.057
18.187581514663496,0.0085162433032411,g,0.058
18.187342654533158,0.0085162433032411,g,0.059
18.187095195292645,0.0085162433032411,g,0.06
18.18683912193191,0.0085162433032411,g,0.061
18.186574420072837,0.0085162433032411,g,0.062
18.18630107598334,0.0085162433032411,g,0.063
18.18601907656724,0.0085162433032411,g,0.064
18.185728409384453,0.0085162433032411,g,0.065
18.185429062639848,0.0085162433032411,g,0.066
18.18512102519773,0.0085162433032411,g,0.067
18.184804286586377,0.0085162433032411,g,0.068
18.18447883699163,0.0085162433032411,g,0.069
18.18414466727229,0.0085162433032411,g,0.07
18.183801768958197,0.0085162433032411,g,0.071
18.183450134255136,0.0085162433032411,g,0.072
18.183089756048545,0.0085162433032411,g,0.073
18.18272062790708,0.0085162433032411,g,0.074
18.182342744086192,0.0085162433032411,g,0.075
18.181956099531508,0.0085162433032411,g,0.076
18.18156068988368,0.0085162433032411,g,0.077
18.181156511474345,0.0085162433032411,g,0.078
18.180743561343945,0.0085162433032411,g,0.079
18.180321837231748,0.0085162433032411,g,0.08
18.17989133757842,0.0085162433032411,g,0.081
18.179452061544666,0.0085162433032411,g,0.082
18.17900400899048,0.008512819744362,g,0.083
18.178547180503465,0.008512819744362,g,0.084
18.17808157737716,0.008512819744362,g,0.085
18.177607201629968,0.008512819744362,g,0.086
18.17712405600805,0.008512819744362,g,0.087
18.176632143972085,0.008512819744362,g,0.088
18.176131469716918,0.008512819744362,g,0.089
18.175622038165148,0.008512819744362,g,0.09
18.17510385497097,0.008512819744362,g,0.091
18.17457692652232,0.008512819744362,g,0.092
18.174041259942733,0.008512819744362,g,0.093
18.173496863093312,0.008512819744362,g,0.094
18.17294374457448,0.008512819744362,g,0.095
18.17238191372971,0.008512819744362,g,0.096
18.17181138063687,0.008512819744362,g,0.097
18.171232156132437,0.008512819744362,g,0.098
18.170644251783823,0.008512819744362,g,0.099
18.170047679911537,0.008512819744362,g,0.1
18.169442453590783,0.008512819744362,g,0.101
18.16882858663069,0.008512819744362,g,0.102
18.16820609360833,0.008512819744362,g,0.103
18.167574989836368,0.008512819744362,g,0.104
18.1669352913862,0.008512819744362,g,0.105
18.16628701508912,0.008512819744362,g,0.106
18.165630178515904,0.008512819744362,g,0.107
18.16496480000073,0.008512819744362,g,0.108
18.164290898630004,0.008512819744362,g,0.109
18.163608494244983,0.008512819744362,g,0.11
18.16291760744213,0.008512819744362,g,0.111
18.16221825957328,0.0085094065598019,g,0.112
18.161510472745697,0.0085094065598019,g,0.113
18.16079426982208,0.0085094065598019,g,0.114
18.160069674423134,0.0085094065598019,g,0.115
18.159336710914072,0.0085094065598019,g,0.116
18.15859540443354,0.0085094065598019,g,0.117
18.157845780855887,0.0085094065598019,g,0.118
18.157087866817392,0.0085094065598019,g,0.119
18.156321689716005,0.0085094065598019,g,0.12
18.15554727768291,0.0085094065598019,g,0.121
18.15476465962354,0.0085094065598019,g,0.122
18.15397386517453,0.0085094065598019,g,0.123
18.15317492473384,0.0085094065598019,g,0.124
18.15236786944549,0.0085094065598019,g,0.125
18.15155273120124,0.0085094065598019,g,0.126
18.1507295426393,0.0085094065598019,g,0.127
18.149898337142965,0.0085094065598019,g,0.128
18.149059148842188,0.0085094065598019,g,0.129
18.14821201259673,0.0085094065598019,g,0.13
18.14735696402825,0.0085094065598019,g,0.131
18.146494039472262,0.0085094065598019,g,0.132
18.14562327602286,0.0085094065598019,g,0.133
18.14474471149967,0.0085094065598019,g,0.134
