Mag,Phase,band
17.14812997965045,0.0,g
17.14778355581784,0.001,g
17.14743126919847,0.002,g
17.1470729011977,0.003,g
17.14670822786499,0.004,g
17.14633702006394,0.005,g
17.145959043648624,0.006,g
17.145574059646094,0.007,g
17.1451818244449,0.008,g
17.144782089989526,0.009000000000000001,g
17.14437460398045,0.01,g
17.143959110079855,0.011,g
17.143535348122747,0.012,g
17.143103054333213,0.013000000000000001,g
17.142661961545834,0.014,g
17.142211799431898,0.015,g
17.141752294730317,0.016,g
17.141283171483078,0.017,g
17.14080415127493,0.018000000000000002,g
17.140314953477212,0.019,g
17.139815295495556,0.02,g
17.13930489302127,0.021,g
17.1387834602862,0.022,g
17.13825071032084,0.023,g
17.137706355215457,0.024,g
17.137150106384038,0.025,g
17.136581674830794,0.026000000000000002,g
17.136000771419017,0.027,g
17.135407107142047,0.028,g
17.13480039339611,0.029,g
17.13418034225476,0.03,g
17.13354666674477,0.031,g
17.13289908112309,0.032,g
17.13223730115476,0.033,g
17.131561044391447,0.034,g
17.13087003045039,0.035,g
17.130163981293485,0.036000000000000004,g
17.129442621506296,0.037,g
17.12870567857667,0.038,g
17.12795288317275,0.039,g
17.12718396942019,0.04,g
17.126398675178173,0.041,g
17.12559674231412,0.042,g
17.124777916976736,0.043000000000000003,g
17.123941949867238,0.044,g
17.123088596508424,0.045,g
17.12221761751138,0.046,g
17.121328778839572,0.047,g
17.120421852070063,0.048,g
17.119496614651645,0.049,g
17.1185528501596,0.05,g
17.117590348546834,0.051000000000000004,g
17.11660890639126,0.052000000000000005,g
17.115608327139046,0.053,g
17.114588421343583,0.054,g
17.113549006899945,0.055,g
17.11248990927456,0.056,g
17.11141096172995,0.057,g
17.110312005544227,0.058,g
17.109192890225238,0.059000000000000004,g
17.108053473719036,0.06,g
17.106893622612592,0.061,g
17.10571321233041,0.062,g
17.104512127325,0.063,g
17.10329026126087,0.064,g
17.10204751719199,0.065,g
17.100783807732434,0.066,g
17.099499055220075,0.067,g
17.098193191873214,0.068,g
17.096866159939843,0.069,g
17.095517911839544,0.07,g
17.094148410297763,0.07100000000000001,g
17.092757628472384,0.07200000000000001,g
17.091345550072358,0.073,g
17.08991216946842,0.074,g
17.088457491795648,0.075,g
17.08698153304776,0.076,g
17.085484320163076,0.077,g
17.083965891102007,0.078,g
17.082426294916047,0.079,g
17.080865591808042,0.08,g
17.079283853183814,0.081,g
17.077681161694947,0.082,g
17.07605761127271,0.083,g
17.074413307153108,0.084,g
17.072748365892902,0.085,g
17.071062915376693,0.08600000000000001,g
17.069357094814844,0.08700000000000001,g
17.06763105473249,0.088,g
17.065884956949326,0.089,g
17.064118974550315,0.09,g
17.06233329184737,0.091,g
17.060528104331844,0.092,g
17.05870361861798,0.093,g
17.056860052377296,0.094,g
17.054997634263916,0.095,g
17.053116603830926,0.096,g
17.051217211437752,0.097,g
17.04929971814868,0.098,g
17.047364395622473,0.099,g
