Mag,Phase,band
17.653594583302183,0.0,g
17.653361651756782,0.001,g
17.65312645100208,0.002,g
17.65288899444797,0.003,g
17.652649295586443,0.004,g
17.652407367990016,0.005,g
17.652163225310023,0.006,g
17.651916881275064,0.007,g
17.651668349689334,0.008,g
17.651417644431024,0.009000000000000001,g
17.65116477945073,0.01,g
17.650909768769832,0.011,g
17.650652626478898,0.012,g
17.650393366736125,0.013000000000000001,g
17.650132003765737,0.014,g
17.649868551856432,0.015,g
17.64960302535981,0.016,g
17.649335438688823,0.017,g
17.649065806316244,0.018000000000000002,g
17.64879414277311,0.019,g
17.648520462647244,0.02,g
17.6482447805817,0.021,g
17.647967111273267,0.022,g
17.64768746947101,0.023,g
17.647405869974765,0.024,g
17.647122327633667,0.025,g
17.64683685734472,0.026000000000000002,g
17.646549474051334,0.027,g
17.6462601927419,0.028,g
17.645969028448366,0.029,g
17.64567599624486,0.03,g
17.64538111124626,0.031,g
17.645084388606833,0.032,g
17.644785843518882,0.033,g
17.644485491211388,0.034,g
17.644183346948665,0.035,g
17.64387942602906,0.036000000000000004,g
17.643573743783623,0.037,g
17.643266315574834,0.038,g
17.642957156795326,0.039,g
17.642646282866618,0.04,g
17.64233370923787,0.041,g
17.64201945138467,0.042,g
17.64170352480779,0.043000000000000003,g
17.641385945032034,0.044,g
17.641066727605015,0.045,g
17.640745888096017,0.046,g
17.640423442094843,0.047,g
17.640099405210677,0.048,g
17.639773793071,0.049,g
17.639446621320452,0.05,g
17.639117905619777,0.051000000000000004,g
17.638787661644773,0.052000000000000005,g
17.638455905085227,0.053,g
17.638122651643904,0.054,g
17.63778791703554,0.055,g
17.637451716985822,0.056,g
17.637114067230467,0.057,g
17.636774983514236,0.058,g
17.63643448158999,0.059000000000000004,g
17.636092577217802,0.06,g
17.63574928616403,0.061,g
17.635404624200454,0.062,g
17.635058607103396,0.063,g
17.6347112506529,0.064,g
17.634362570631872,0.065,g
17.634012582825303,0.066,g
17.633661303019466,0.067,g
17.633308747001138,0.068,g
17.632954930556856,0.069,g
17.632599869472184,0.07,g
17.632243579530993,0.07100000000000001,g
17.631886076514757,0.07200000000000001,g
17.631527376201884,0.073,g
17.631167494367048,0.074,g
17.63080644678055,0.075,g
17.630444249207688,0.076,g
17.630080917408147,0.077,g
17.62971646713542,0.078,g
17.629350914136236,0.079,g
17.628984274149996,0.08,g
17.62861656290824,0.081,g
17.628247796134136,0.082,g
17.627877989541982,0.083,g
17.627507158836707,0.084,g
17.627135319713425,0.085,g
17.626762487856972,0.08600000000000001,g
17.626388678941478,0.08700000000000001,g
17.626013908629954,0.088,g
17.625638192573902,0.089,g
17.62526154641292,0.09,g
17.624883985774343,0.091,g
17.6245055262729,0.092,g
17.624126183510374,0.093,g
17.623745973075295,0.094,g
17.62336491054263,0.095,g
17.622983011473504,0.096,g
17.622600291414937,0.097,g
17.622216765899577,0.098,g
17.62183245044546,0.099,g
17.621447360555806,0.1,g
17.621061511718793,0.101,g
17.620674919407364,0.10200000000000001,g
17.62028759907905,0.10300000000000001,g
17.619899566175803,0.10400000000000001,g
17.619510836123837,0.105,g
17.6191214243335,0.106,g
17.618731346199127,0.107,g
17.618340617098955,0.108,g
17.61794925239501,0.109,g
17.617557267433003,0.11,g
17.617164677542274,0.111,g
17.616771498035714,0.112,g
17.616377744209736,0.113,g
17.615983431344212,0.114,g
17.61558857470245,0.115,g
17.615193189531176,0.116,g
17.614797291060526,0.117,g
17.614400894504044,0.11800000000000001,g
17.614004015058708,0.11900000000000001,g
17.61360666790493,0.12,g
17.613208868206613,0.121,g
17.61281063111117,0.122,g
17.612411971749587,0.123,g
17.61201290523647,0.124,g
17.611613446670123,0.125,g
17.611213611132612,0.126,g
17.610813413689854,0.127,g
17.61041286939171,0.128,g
17.610011993272053,0.129,g
17.609610800348918,0.13,g
17.609209305624574,0.131,g
17.60880752408564,0.132,g
17.60840547070324,0.133,g
17.608003160433086,0.134,g
17.60760060821563,0.135,g
17.607197828976222,0.136,g
17.60679483762519,0.137,g
17.606391649058057,0.138,g
17.605988278155642,0.139,g
17.605584739784213,0.14,g
17.60518104879567,0.14100000000000001,g
17.60477722002768,0.14200000000000002,g
17.60437326830385,0.14300000000000002,g
17.603969208433867,0.14400000000000002,g
17.603565055213693,0.145,g
17.603160823425714,0.146,g
17.602756527838896,0.147,g
17.602352183208986,0.148,g
17.60194780427864,0.149,g
17.601543405777626,0.15,g
17.601139002422965,0.151,g
17.600734608919115,0.152,g
17.600330239958133,0.153,g
17.59992591021985,0.154,g
17.59952163437201,0.155,g
17.59911742707046,0.156,g
17.598713302959304,0.157,g
17.598309276671046,0.158,g
17.59790536282676,0.159,g
17.597501576036247,0.16,g
17.59709793089817,0.161,g
17.5966944420002,0.162,g
17.596291123919183,0.163,g
17.595887991221236,0.164,g
17.59548505846192,0.165,g
17.595082340186345,0.166,g
17.5946798509293,0.167,g
17.594277605215364,0.168,g
17.593875617559032,0.169,g
17.593473902464815,0.17,g
17.593072474427323,0.171,g
17.592671347931407,0.17200000000000001,g
17.592270537452176,0.17300000000000001,g
17.59187005745514,0.17400000000000002,g
17.591469922396247,0.17500000000000002,g
17.591070146721954,0.176,g
17.590670744869303,0.177,g
17.59027173126594,0.178,g
17.589873120330182,0.179,g
17.589474926471038,0.18,g
17.589077164088224,0.181,g
17.588679847572212,0.182,g
17.588282991304176,0.183,g
17.587886609656056,0.184,g
17.5874907169905,0.185,g
17.587095327660847,0.186,g
17.586700456011116,0.187,g
17.58630611637593,0.188,g
17.58591232308048,0.189,g
17.58551909044047,0.19,g
17.585126432762017,0.191,g
17.58473436434159,0.192,g
17.584342899465888,0.193,g
17.58395205241175,0.194,g
17.583561837446023,0.195,g
17.58317226882544,0.196,g
17.582783360796462,0.197,g
17.58239512759514,0.198,g
17.58200758344692,0.199,g
17.581620742566507,0.2,g
17.581234619157613,0.201,g
17.580849227412802,0.202,g
17.580464581513265,0.203,g
17.580080695628546,0.20400000000000001,g
17.57969758391636,0.20500000000000002,g
17.579315260522296,0.20600000000000002,g
17.57893373957956,0.20700000000000002,g
17.57855303520871,0.20800000000000002,g
17.578173161517306,0.209,g
17.577794132599678,0.21,g
17.577415962536538,0.211,g
17.57703866539469,0.212,g
17.576662255226644,0.213,g
17.576286746070295,0.214,g
17.57591215194851,0.215,g
17.575538486868766,0.216,g
17.575165764822717,0.217,g
17.57479399978582,0.218,g
17.574423205716865,0.219,g
17.57405339655756,0.22,g
17.573684586232055,0.221,g
17.57331678864649,0.222,g
17.57295001768849,0.223,g
17.572584287226686,0.224,g
17.5722196111102,0.225,g
17.571856003168108,0.226,g
17.571493477208918,0.227,g
17.57113204702002,0.228,g
17.57077172636709,0.229,g
17.57041252899357,0.23,g
17.570054468620032,0.231,g
17.569697558943577,0.232,g
17.569341813637227,0.233,g
17.56898724634932,0.234,g
17.568633870702822,0.23500000000000001,g
17.568281700294694,0.23600000000000002,g
17.567930748695236,0.23700000000000002,g
17.56758102944738,0.23800000000000002,g
17.567232556066017,0.23900000000000002,g
17.566885342037295,0.24,g
17.566539400817877,0.241,g
17.56619474583424,0.242,g
17.56585139048191,0.243,g
17.56550934812473,0.244,g
17.56516863209409,0.245,g
17.564829255688124,0.246,g
17.564491232170983,0.247,g
17.564154574771976,0.248,g
17.56381929668479,0.249,g
17.563485411066672,0.25,g
17.563152931037596,0.251,g
17.56282186967941,0.252,g
17.562492240035,0.253,g
17.56216405510744,0.254,g
17.56183732785909,0.255,g
17.561512071210753,0.256,g
17.561188298040747,0.257,g
17.56086602118404,0.258,g
17.560545253431346,0.259,g
17.560226007528183,0.26,g
17.55990829617396,0.261,g
17.559592132021063,0.262,g
17.559277527673895,0.263,g
17.558964495687945,0.264,g
17.55865304856883,0.265,g
17.558343198771308,0.266,g
17.558034958698368,0.267,g
17.557728340700205,0.268,g
17.557423357073258,0.269,g
17.55712002005922,0.27,g
17.556818341844068,0.271,g
17.55651833455703,0.272,g
17.556220010269616,0.273,g
17.55592338099458,0.274,g
17.555628458684946,0.275,g
17.555335255232972,0.276,g
17.555043782469106,0.277,g
17.554754052161023,0.278,g
17.554466076012552,0.279,g
17.554179865662654,0.28,g
17.55389543268441,0.281,g
17.553612788583973,0.28200000000000003,g
17.55333194479953,0.28300000000000003,g
17.553052912700288,0.28400000000000003,g
17.552775703585393,0.28500000000000003,g
17.552500328682935,0.28600000000000003,g
17.552226799148887,0.28700000000000003,g
17.551955126066055,0.28800000000000003,g
17.551685320443067,0.289,g
17.55141739321331,0.29,g
17.551151355233888,0.291,g
17.55088721728461,0.292,g
17.550624990066932,0.293,g
17.550364684202915,0.294,g
17.550106310234213,0.295,g
17.54984987862104,0.296,g
17.549595399741122,0.297,g
17.5493428838887,0.298,g
17.549092341273486,0.299,g
17.54884378201965,0.3,g
17.54859721616483,0.301,g
17.54835265365909,0.302,g
17.54811010436393,0.303,g
17.54786957805129,0.304,g
17.547631084402557,0.305,g
17.54739463300757,0.306,g
17.54716023336365,0.307,g
17.546927894874603,0.308,g
17.546697626849774,0.309,g
17.54646943850309,0.31,g
17.54624333895207,0.311,g
17.54601933721693,0.312,g
17.545797442219598,0.313,g
17.545577662782822,0.314,g
17.54536000762922,0.315,g
17.545144485380398,0.316,g
17.544931104556014,0.317,g
17.544719873572934,0.318,g
17.544510800744284,0.319,g
17.544303894278656,0.32,g
17.544099162279174,0.321,g
17.543896612742696,0.322,g
17.543696253558963,0.323,g
17.543498092509747,0.324,g
17.543302137268075,0.325,g
17.5431083953974,0.326,g
17.542916874350837,0.327,g
17.542727581470345,0.328,g
17.542540523985995,0.329,g
17.542355709015222,0.33,g
17.542173143562078,0.331,g
17.5419928345165,0.332,g
17.54181478865362,0.333,g
17.541639012633066,0.334,g
17.54146551299828,0.335,g
17.54129429617584,0.336,g
17.541125368474855,0.337,g
17.540958736086278,0.338,g
17.540794405082334,0.339,g
17.54063238141588,0.34,g
17.540472670919858,0.341,g
17.5403152793067,0.342,g
17.540160212167788,0.343,g
17.54000747497292,0.34400000000000003,g
17.539857073069776,0.34500000000000003,g
17.53970901168345,0.34600000000000003,g
17.53956329591594,0.34700000000000003,g
17.53941993074569,0.34800000000000003,g
17.53927892102716,0.34900000000000003,g
17.539140271490382,0.35000000000000003,g
17.539003986740543,0.35100000000000003,g
17.538870071257602,0.352,g
17.53873852939594,0.353,g
17.538609365383962,0.354,g
17.53848258332381,0.355,g
17.538358187191005,0.356,g
17.53823618083418,0.357,g
17.5381165679748,0.358,g
17.53799935220688,0.359,g
17.53788453699678,0.36,g
17.537772125682984,0.361,g
17.53766212147588,0.362,g
17.53755452745759,0.363,g
17.53744934658185,0.364,g
17.537346581673813,0.365,g
17.53724623542998,0.366,g
17.53714831041808,0.367,g
17.53705280907702,0.368,g
17.536959733716788,0.369,g
17.536869086518468,0.37,g
17.53678086953419,0.371,g
17.53669508468716,0.372,g
17.53661173377167,0.373,g
17.536530818453173,0.374,g
17.536452340268323,0.375,g
17.536376300625086,0.376,g
17.536302700802857,0.377,g
17.536231541952574,0.378,g
17.53616282509688,0.379,g
17.536096551130306,0.38,g
17.53603272081945,0.381,g
17.535971334803218,0.382,g
17.535912393593033,0.383,g
17.535855897573118,0.384,g
17.535801847000762,0.385,g
17.535750242006614,0.386,g
17.53570108259502,0.387,g
17.535654368644348,0.388,g
17.535610099907363,0.389,g
17.535568276011603,0.39,g
17.53552889645977,0.391,g
17.535491960630164,0.392,g
17.53545746777714,0.393,g
17.535425417031536,0.394,g
17.535395807401184,0.395,g
17.535368637771388,0.396,g
17.535343906905478,0.397,g
17.535321613445316,0.398,g
17.535301755911885,0.399,g
