Mag,Phase,band
17.40431087867099,0.0,g
17.405434565452012,0.001,g
17.406561404940042,0.002,g
17.407690868298612,0.003,g
17.4088224423072,0.004,g
17.40995563000183,0.005,g
17.411089951275983,0.006,g
17.412224943441323,0.007,g
17.41336016174743,0.008,g
17.414495179860037,0.009000000000000001,g
17.415629590297325,0.01,g
17.416763004823835,0.011,g
17.41789505480173,0.012,g
17.419025391499158,0.013000000000000001,g
17.42015368635566,0.014,g
17.421279631204445,0.015,g
17.42240293845165,0.016,g
17.42352334121275,0.017,g
17.424640593406192,0.018000000000000002,g
17.42575446980459,0.019,g
17.42686476604395,0.02,g
17.42797129859114,0.021,g
17.42907390467034,0.022,g
17.430172442148944,0.023,g
17.431266789383628,0.024,g
17.432356845027293,0.025,g
17.433442527797737,0.026000000000000002,g
17.43452377620891,0.027,g
17.435600548265658,0.028,g
17.436672821123082,0.029,g
17.437740590711456,0.03,g
17.438803871327917,0.031,g
17.439862695196037,0.032,g
17.440917111994633,0.033,g
17.44196718835699,0.034,g
17.44301300734189,0.035,g
17.444054667877847,0.036000000000000004,g
17.44509228418191,0.037,g
17.446125985154566,0.038,g
17.447155913752205,0.039,g
17.44818222633868,0.04,g
17.44920509201755,0.041,g
17.45022469194656,0.042,g
17.451241218635936,0.043000000000000003,g
17.45225487523226,0.044,g
17.45326587478937,0.045,g
17.45427443952813,0.046,g
17.455280800086594,0.047,g
17.456285194762295,0.048,g
17.457287868748324,0.049,g
17.45828907336491,0.05,g
17.459289065288097,0.051000000000000004,g
17.46028810577715,0.052000000000000005,g
17.4612864599025,0.053,g
17.462284395775683,0.054,g
17.46328218378296,0.055,g
17.46428009582424,0.056,g
17.465278404558813,0.057,g
17.466277382659516,0.058,g
17.467277302076713,0.059000000000000004,g
17.468278433313756,0.06,g
17.469281044715206,0.061,g
17.47028540176928,0.062,g
17.47129176642597,0.063,g
17.472300396431955,0.064,g
17.47331154468385,0.065,g
17.47432545860078,0.066,g
17.475342379517596,0.067,g
17.476362542099835,0.068,g
17.47738617378144,0.069,g
17.478413494226363,0.07,g
17.479444714814846,0.07100000000000001,g
17.480480038155527,0.07200000000000001,g
17.481519657623874,0.073,g
17.482563756928066,0.074,g
17.483612509702798,0.075,g
17.484666079131728,0.076,g
17.48572461759917,0.077,g
17.48678826637155,0.078,g
17.487857155309033,0.079,g
17.488931402607697,0.08,g
17.490011114572624,0.081,g
17.491096385422175,0.082,g
17.49218729712343,0.083,g
17.493283919259206,0.084,g
17.4943863089264,0.085,g
17.495494510665875,0.08600000000000001,g
17.49660855642357,0.08700000000000001,g
17.49772846554288,0.088,g
17.49885424478794,0.089,g
17.499985888397546,0.09,g
17.501123378169453,0.091,g
17.502266683574426,0.092,g
17.503415761899856,0.093,g
17.504570558422074,0.094,g
17.50573100660706,0.095,g
