Mag,Phase,band
17.754889757175814,0.0,g
17.756387198103027,0.001,g
17.75788689215682,0.002,g
17.759388716755254,0.003,g
17.760892549043017,0.004,g
17.762398265923554,0.005,g
17.763905744091318,0.006,g
17.76541486006416,0.007,g
17.766925490215794,0.008,g
17.768437510808386,0.009000000000000001,g
17.76995079802525,0.01,g
17.771465228003528,0.011,g
17.772980676867064,0.012,g
17.7744970207592,0.013000000000000001,g
17.77601413587569,0.014,g
17.77753189849762,0.015,g
17.77905018502432,0.016,g
17.780568872006288,0.017,g
17.782087836178125,0.018000000000000002,g
17.78360695449142,0.019,g
17.78512610414761,0.02,g
17.786645162630787,0.021,g
17.78816400774045,0.022,g
17.789682517624183,0.023,g
17.791200570810254,0.024,g
17.79271804624011,0.025,g
17.794234823300783,0.026000000000000002,g
17.795750781857134,0.027,g
17.797265802284016,0.028,g
17.79877976549825,0.029,g
17.800292552990488,0.03,g
17.801804046856862,0.031,g
17.80331412983049,0.032,g
17.80482268531277,0.033,g
17.80632959740448,0.034,g
17.80783475093667,0.035,g
17.809338031501294,0.036000000000000004,g
17.81083932548166,0.037,g
17.812338520082573,0.038,g
17.81383550336027,0.039,g
17.815330164252043,0.04,g
17.816822392605594,0.041,g
17.818312079208102,0.042,g
17.81979911581498,0.043000000000000003,g
17.821283395178313,0.044,g
17.822764811074965,0.045,g
17.824243258334384,0.046,g
17.825718632866003,0.047,g
17.827190831686327,0.048,g
17.828659752945615,0.049,g
17.830125295954247,0.05,g
17.83158736120863,0.051000000000000004,g
17.833045850416735,0.052000000000000005,g
17.834500666523233,0.053,g
17.835951713734232,0.054,g
17.837398897541515,0.055,g
17.83884212474643,0.056,g
17.840281303483273,0.057,g
17.84171634324223,0.058,g
17.843147154891895,0.059000000000000004,g
17.844573650701232,0.06,g
17.84599574436116,0.061,g
17.84741335100554,0.062,g
17.84882638723177,0.063,g
17.8502347711208,0.064,g
17.85163842225665,0.065,g
17.853037261745435,0.066,g
17.85443121223382,0.067,g
17.85582019792699,0.068,g
17.85720414460601,0.069,g
17.858582979644705,0.07,g
17.85995663202594,0.07100000000000001,g
17.86132503235735,0.07200000000000001,g
17.862688112886477,0.073,g
17.864045807515403,0.074,g
17.865398051814704,0.075,g
17.86674478303689,0.076,g
17.86808594012922,0.077,g
17.86942146374594,0.078,g
17.87075129625987,0.079,g
17.87207538177346,0.08,g
17.873393666129164,0.081,g
17.874706096919247,0.082,g
17.876012623494915,0.083,g
17.87731319697488,0.084,g
17.878607770253275,0.085,g
17.8798962980069,0.08600000000000001,g
17.88117873670189,0.08700000000000001,g
17.882455044599716,0.088,g
17.88372518176253,0.089,g
17.88498911005789,0.09,g
17.88624679316285,0.091,g
17.887498196567336,0.092,g
17.888743287576975,0.093,g
17.88998203531515,0.094,g
17.89121441072453,0.095,g
17.892440386567817,0.096,g
17.893659937427955,0.097,g
17.89487303970758,0.098,g
17.896079671627902,0.099,g
17.89727981322685,0.1,g
17.898473446356622,0.101,g
17.899660554680544,0.10200000000000001,g
17.900841123669274,0.10300000000000001,g
17.902015140596376,0.10400000000000001,g
17.903182594533188,0.105,g
17.904343476343108,0.106,g
17.905497778675148,0.107,g
17.906645495956894,0.108,g
17.907786624386812,0.109,g
17.908921161925868,0.11,g
17.910049108288536,0.111,g
17.911170464933182,0.112,g
17.912285235051744,0.113,g
17.91339342355884,0.114,g
17.91449503708023,0.115,g
17.915590083940618,0.116,g
17.91667857415085,0.117,g
17.917760519394513,0.11800000000000001,g
17.918835933013845,0.11900000000000001,g
17.919904829995144,0.12,g
17.920967226953454,0.121,g
17.922023142116725,0.122,g
17.923072595309335,0.123,g
17.92411560793506,0.124,g
17.92515220295939,0.125,g
17.92618240489134,0.126,g
17.92720623976463,0.127,g
17.92822373511833,0.128,g
17.929234919976917,0.129,g
17.93023982482978,0.13,g
17.931238481610222,0.131,g
17.93223092367383,0.132,g
17.93321718577639,0.133,g
17.934197304051246,0.134,g
17.935171315986135,0.135,g
17.93613926039951,0.136,g
17.937101177416373,0.137,g
17.93805710844359,0.138,g
17.939007096144746,0.139,g
17.93995118441451,0.14,g
17.94088941835251,0.14100000000000001,g
17.941821844236767,0.14200000000000002,g
17.942748509496703,0.14300000000000002,g
17.943669462685648,0.14400000000000002,g
17.944584753452965,0.145,g
17.94549443251572,0.146,g
17.94639855162995,0.147,g
17.947297163561554,0.148,g
17.948190322056732,0.149,g
17.949078081812086,0.15,g
17.949960498444366,0.151,g
17.950837628459762,0.152,g
17.951709529222992,0.153,g
17.952576258925877,0.154,g
17.953437876555753,0.155,g
17.954294441863432,0.156,g
17.955146015330953,0.157,g
17.955992658138964,0.158,g
17.956834432133864,0.159,g
17.957671399794666,0.16,g
17.9585036241996,0.161,g
17.95933116899243,0.162,g
17.960154098348596,0.163,g
17.960972476941095,0.164,g
17.961786369906136,0.165,g
17.962595842808636,0.166,g
17.963400961607494,0.167,g
17.96420179262069,0.168,g
17.964998402490245,0.169,g
17.96579085814702,0.17,g
17.966579226775334,0.171,g
17.96736357577755,0.17200000000000001,g
17.968143972738442,0.17300000000000001,g
17.968920485389543,0.17400000000000002,g
17.96969318157336,0.17500000000000002,g
17.970462129207533,0.176,g
17.971227396248924,0.177,g
17.971989050657676,0.178,g
17.972747160361195,0.179,g
17.97350179321817,0.18,g
17.974253016982512,0.181,g
17.975000899267375,0.182,g
17.97574550750911,0.183,g
17.97648690893133,0.184,g
17.977225170508948,0.185,g
17.97796035893232,0.186,g
17.97869254057143,0.187,g
17.97942178144017,0.188,g
17.980148147160698,0.189,g
17.980871702927924,0.19,g
17.981592513474123,0.191,g
17.982310643033635,0.192,g
