Mag,Err,band,Phase
17.122314536136965,0.0088395474997309,g,0.0
17.122959025924956,0.0088395474997309,g,0.001
17.12359632547476,0.0088395474997309,g,0.002
17.124227164370712,0.0088395474997309,g,0.003
17.12485223258815,0.0088395474997309,g,0.004
17.125472176092593,0.0088395474997309,g,0.005
17.126087592707634,0.0088395474997309,g,0.006
17.12669902831178,0.0088352985235361,g,0.007
17.127306973366174,0.0088352985235361,g,0.008
17.127911859822404,0.0088352985235361,g,0.009
17.12851405841617,0.0088352985235361,g,0.01
17.12911387637432,0.0088352985235361,g,0.011
17.12971155555223,0.0088352985235361,g,0.012
17.130307271015912,0.0088310588266639,g,0.013
17.130901130087928,0.0088310588266639,g,0.014
17.131493171852007,0.0088310588266639,g,0.015
17.132083367137263,0.0088310588266639,g,0.016
17.132671618992315,0.0088310588266639,g,0.017
17.13325776361907,0.0088268284224856,g,0.018
17.133841571800584,0.0088268284224856,g,0.019
17.13442275079396,0.0088268284224856,g,0.02
17.135000946694966,0.0088268284224856,g,0.021
17.1355757472398,0.0088268284224856,g,0.022
17.13614668506541,0.0088268284224856,g,0.023
17.13671324138044,0.0088268284224856,g,0.024
17.137274850033297,0.0088268284224856,g,0.025
17.13783090196876,0.0088226073243684,g,0.026
17.138380750026208,0.0088226073243684,g,0.027
17.138923714078796,0.0088226073243684,g,0.028
17.13945908644707,0.0088226073243684,g,0.029
17.139986137588835,0.0088226073243684,g,0.03
17.14050412201561,0.0088226073243684,g,0.031
17.1410122843929,0.0088226073243684,g,0.032
17.1415098657995,0.0088226073243684,g,0.033
17.141996110105065,0.0088226073243684,g,0.034
17.142470270418613,0.0088226073243684,g,0.035
17.142931615566454,0.0088226073243684,g,0.036
17.1433794365694,0.0088226073243684,g,0.037
17.14381305307046,0.0088226073243684,g,0.038
17.14423181965947,0.0088226073243684,g,0.039
17.144635132079962,0.0088226073243684,g,0.04
17.145022433247952,0.0088226073243684,g,0.041
17.145393219063077,0.0088226073243684,g,0.042
17.145747043955915,0.0088226073243684,g,0.043
17.14608352614792,0.0088226073243684,g,0.044
17.146402352576164,0.0088226073243684,g,0.045
17.146703283451608,0.0088226073243684,g,0.046
17.146986156416904,0.0088226073243684,g,0.047
17.147250890271614,0.008818395545676,g,0.048
17.14749748823903,0.008818395545676,g,0.049
17.14772604074122,0.008818395545676,g,0.05
17.147936727666046,0.008818395545676,g,0.051
17.148129820103964,0.008818395545676,g,0.052
17.148305681533717,0.008818395545676,g,0.053
17.148464768443166,0.0088141930997681,g,0.054
17.148607630378816,0.0088141930997681,g,0.055
17.14873490941156,0.0088141930997681,g,0.056
17.14884733901667,0.0088141930997681,g,0.057
17.148945742367424,0.0088141930997681,g,0.058
17.149031030045208,0.0088141930997681,g,0.059
17.149104197173877,0.0088141930997681,g,0.06
17.14916631998655,0.00881,g,0.061
17.149218551841223,0.00881,g,0.062
17.149262118702474,0.00881,g,0.063
17.149298314107607,0.00881,g,0.064
17.14932849364491,0.00881,g,0.065
17.14935406896936,0.00881,g,0.066
17.149376501387547,0.00881,g,0.067
17.149397295044068,0.00881,g,0.068
17.14941798974735,0.00881,g,0.069
17.149440153472487,0.00881,g,0.07
17.14946537458239,0.00881,g,0.071
17.149495253811175,0.00881,g,0.072
17.14953139605431,0.0088141930997681,g,0.073
17.149575402012534,0.0088141930997681,g,0.074
17.149628859737533,0.0088141930997681,g,0.075
17.1496933361285,0.0088141930997681,g,0.076
17.14977036843017,0.0088141930997681,g,0.077
17.149861455780957,0.0088141930997681,g,0.078
17.149968050864416,0.0088141930997681,g,0.079
17.150091551711192,0.0088141930997681,g,0.08
17.15023329370685,0.0088141930997681,g,0.081
17.15039454184735,0.008818395545676,g,0.082
17.150576483297556,0.008818395545676,g,0.083
17.150780220298024,0.008818395545676,g,0.084
17.15100676345948,0.008818395545676,g,0.085
17.15125702550097,0.008818395545676,g,0.086
17.151531815459986,0.008818395545676,g,0.087
17.151831833424488,0.008818395545676,g,0.088
17.152157665813007,0.008818395545676,g,0.089
17.152509781246735,0.008818395545676,g,0.09
17.15288852703679,0.008818395545676,g,0.091
17.15329412631658,0.008818395545676,g,0.092
17.153726675842577,0.008818395545676,g,0.093
17.15418614448258,0.0088141930997681,g,0.094
17.154672372412712,0.0088141930997681,g,0.095
17.155185071023862,0.0088141930997681,g,0.096
17.15572382355567,0.0088141930997681,g,0.097
17.156288086469868,0.0088141930997681,g,0.098
17.156877191534292,0.0088141930997681,g,0.099
17.157490348646018,0.0088141930997681,g,0.1
17.15812664936366,0.00881,g,0.101
17.158785071151073,0.00881,g,0.102
17.159464482289902,0.00881,g,0.103
17.16016364747953,0.00881,g,0.104
17.16088123406617,0.00881,g,0.105
17.161615818877195,0.00881,g,0.106
17.162365895645326,0.0088058162597228,g,0.107
17.163129882968146,0.0088058162597228,g,0.108
17.163906132770553,0.0088058162597228,g,0.109
17.164692939225578,0.0088058162597228,g,0.11
17.165488548085943,0.0088058162597228,g,0.111
17.16629116638553,0.0088058162597228,g,0.112
17.167098972437735,0.0088058162597228,g,0.113
17.16791012610674,0.0088058162597228,g,0.114
17.168722779263984,0.0088058162597228,g,0.115
17.169535086411525,0.0088058162597228,g,0.116
17.17034521536032,0.0088058162597228,g,0.117
17.171151357953434,0.0088058162597228,g,0.118
17.171951740752476,0.0088058162597228,g,0.119
17.172744635605916,0.0088058162597228,g,0.12
17.17352837008762,0.0088058162597228,g,0.121
17.17430133769225,0.00881,g,0.122
17.175062007766467,0.00881,g,0.123
17.175808935085584,0.00881,g,0.124
17.176540769047538,0.00881,g,0.125
17.177256262407088,0.00881,g,0.126
17.177954279505027,0.00881,g,0.127
17.17863380393938,0.00881,g,0.128
17.17929394562892,0.00881,g,0.129
17.17993394723038,0.0088141930997681,g,0.13
17.180553189850478,0.0088141930997681,g,0.131
17.181151198030154,0.0088141930997681,g,0.132
17.181727643971527,0.0088141930997681,g,0.133
17.182282350945428,0.0088141930997681,g,0.134
17.182815295890627,0.0088141930997681,g,0.135
17.183326611158797,0.0088141930997681,g,0.136
17.18381658540201,0.0088141930997681,g,0.137
17.184285663570446,0.0088141930997681,g,0.138
17.18473444604428,0.0088141930997681,g,0.139
17.185163686864996,0.0088141930997681,g,0.14
17.185574291092145,0.0088141930997681,g,0.141
