Mag,Err,band,Phase
17.810036711341244,0.0093709337848476,g,0.0
17.81239043741494,0.0093709337848476,g,0.001
17.81475198116819,0.0093709337848476,g,0.002
17.817115429597806,0.0093709337848476,g,0.003
17.819475016849157,0.0093709337848476,g,0.004
17.821825148336533,0.0093709337848476,g,0.005
17.824160424101265,0.0093709337848476,g,0.006
17.82647566130472,0.0093761452633798,g,0.007
17.828765915693,0.0093761452633798,g,0.008
17.83102650202199,0.0093761452633798,g,0.009
17.83325301326224,0.0093761452633798,g,0.01
17.835441338583113,0.0093761452633798,g,0.011
17.83758767996586,0.0093813645062965,g,0.012
17.839688567418698,0.0093813645062965,g,0.013
17.841740872635025,0.0093813645062965,g,0.014
17.84374182116157,0.0093813645062965,g,0.015
17.845689002878913,0.009386591500646,g,0.016
17.847580380816108,0.009386591500646,g,0.017
17.849414298242614,0.009386591500646,g,0.018
17.85118948394731,0.009386591500646,g,0.019
17.852905055736922,0.009386591500646,g,0.02
17.854560522070017,0.0093918262334862,g,0.021
17.856155781846216,0.0093918262334862,g,0.022
17.85769112227062,0.0093918262334862,g,0.023
17.85916721489005,0.0093918262334862,g,0.024
17.860585109698288,0.0093918262334862,g,0.025
17.86194622737837,0.0093918262334862,g,0.026
17.86325234969197,0.0093918262334862,g,0.027
17.864505608005807,0.0093970686918847,g,0.028
17.86570847003572,0.0093970686918847,g,0.029
17.866863724808365,0.0093970686918847,g,0.03
17.867974465915903,0.0093970686918847,g,0.031
17.869044073072196,0.0093970686918847,g,0.032
17.87007619210307,0.0093970686918847,g,0.033
17.871074713364923,0.0093918262334862,g,0.034
17.872043748720092,0.0093918262334862,g,0.035
17.872987607108715,0.0093918262334862,g,0.036
17.87391076884253,0.0093918262334862,g,0.037
17.874817858684786,0.0093918262334862,g,0.038
17.875713617837313,0.0093918262334862,g,0.039
17.876602874902424,0.0093918262334862,g,0.04
17.8774905159854,0.0093918262334862,g,0.041
17.878381453993473,0.009386591500646,g,0.042
17.87928059728071,0.009386591500646,g,0.043
17.880192817757987,0.009386591500646,g,0.044
17.881122918568465,0.009386591500646,g,0.045
17.882075601487745,0.009386591500646,g,0.046
17.883055434150563,0.0093813645062965,g,0.047
17.884066817256734,0.0093813645062965,g,0.048
17.88511395184784,0.0093813645062965,g,0.049
