Mag,Err,band,Phase
18.04857100081905,0.009253242674868,g,0.0
18.037335946941862,0.009253242674868,g,0.001
18.02573190715208,0.009253242674868,g,0.002
18.013762425565137,0.009253242674868,g,0.003
18.00143185039954,0.009253242674868,g,0.004
17.988745333963415,0.0092482214506357,g,0.005
17.975708829815677,0.0092482214506357,g,0.006
17.962329087448104,0.0092482214506357,g,0.007
17.948613644036826,0.0092482214506357,g,0.008
17.934570813629286,0.009243208317462,g,0.009
17.92020967366295,0.009243208317462,g,0.01
17.905540048882482,0.009243208317462,g,0.011
17.890572492711346,0.0092382032885188,g,0.012
17.87531826614342,0.0092382032885188,g,0.013
17.85978931426018,0.0092332063769851,g,0.014
17.843998240289114,0.0092332063769851,g,0.015
17.82795827772464,0.0092332063769851,g,0.016
17.81168326005162,0.0092282175960474,g,0.017
17.795187588607284,0.0092282175960474,g,0.018
17.778486198534985,0.0092232369588989,g,0.019
17.761594522986403,0.0092232369588989,g,0.02
17.744528455707716,0.0092232369588989,g,0.021
17.727304312182817,0.00921826447874,g,0.022
17.709938789292057,0.00921826447874,g,0.023
17.69244892410864,0.00921826447874,g,0.024
17.67485205136151,0.00921826447874,g,0.025
17.65716576019302,0.00921826447874,g,0.026
17.639407850184988,0.00921826447874,g,0.027
17.621596286847577,0.00921826447874,g,0.028
17.60374915673518,0.00921826447874,g,0.029
17.585884622353806,0.00921826447874,g,0.03
17.568020877056682,0.00921826447874,g,0.031
17.550176099896348,0.00921826447874,g,0.032
17.532368411082295,0.00921826447874,g,0.033
17.514615827553143,0.0092232369588989,g,0.034
17.49693621930716,0.0092232369588989,g,0.035
17.479347266448652,0.0092232369588989,g,0.036
17.461866417131063,0.0092232369588989,g,0.037
17.44451084654042,0.0092282175960474,g,0.038
17.42729741708842,0.0092282175960474,g,0.039
17.410242639760366,0.0092332063769851,g,0.04
17.393362637213034,0.0092332063769851,g,0.041
17.37667310811538,0.0092332063769851,g,0.042
17.360189293314725,0.0092382032885188,g,0.043
17.34392594374436,0.0092382032885188,g,0.044
17.327897290200532,0.009243208317462,g,0.045
17.312117015077078,0.009243208317462,g,0.046
17.29659822613734,0.009243208317462,g,0.047
17.281353432421582,0.0092482214506357,g,0.048
17.26639452218633,0.0092482214506357,g,0.049
17.251732743342913,0.0092482214506357,g,0.05
17.237378685883485,0.009253242674868,g,0.051
