Mag,Err,band,Phase
18.06516834552657,0.008818395545676,g,0.0
18.066596822991283,0.008818395545676,g,0.001
18.068027524226764,0.008818395545676,g,0.002
18.06945964450185,0.008818395545676,g,0.003
18.070892305552785,0.008818395545676,g,0.004
18.072324560463954,0.008818395545676,g,0.005
18.073755398976925,0.0088141930997681,g,0.006
18.075183753140927,0.0088141930997681,g,0.007
18.07660850329209,0.0088141930997681,g,0.008
18.07802848432529,0.0088141930997681,g,0.009
18.079442492224068,0.0088141930997681,g,0.01
18.080849290809645,0.0088141930997681,g,0.011
18.08224761868934,0.0088141930997681,g,0.012
18.08363619630961,0.0088141930997681,g,0.013
18.085013733181096,0.0088141930997681,g,0.014
18.08637893509091,0.0088141930997681,g,0.015
18.08773051141803,0.0088141930997681,g,0.016
18.0890671823678,0.00881,g,0.017
18.09038768619,0.00881,g,0.018
18.091690786284808,0.00881,g,0.019
18.092975278172,0.00881,g,0.02
18.094239996297425,0.00881,g,0.021
18.09548382058797,0.00881,g,0.022
18.09670568281181,0.00881,g,0.023
18.0979045725936,0.00881,g,0.024
18.09907954314381,0.00881,g,0.025
18.100229716619847,0.00881,g,0.026
18.10135428910401,0.00881,g,0.027
18.102452535165742,0.00881,g,0.028
18.10352381199593,0.00881,g,0.029
18.104567563046302,0.00881,g,0.03
18.10558332123484,0.00881,g,0.031
18.10657071158908,0.00881,g,0.032
18.107529453429212,0.00881,g,0.033
18.10845936197244,0.00881,g,0.034
18.109360349426225,0.00881,g,0.035
18.11023242552396,0.00881,g,0.036
18.111075697512227,0.00881,g,0.037
18.11189036958804,0.00881,g,0.038
18.112676741788714,0.00881,g,0.039
18.113435208339403,0.00881,g,0.04
18.11416625547552,0.00881,g,0.041
18.114870458731943,0.00881,g,0.042
18.11554847974188,0.00881,g,0.043
18.11620106254261,0.00881,g,0.044
18.11682902941669,0.00881,g,0.045
18.1174332762985,0.00881,g,0.046
18.11801476774808,0.00881,g,0.047
18.11857453156728,0.00881,g,0.048
18.119113653027185,0.00881,g,0.049
18.119633268805668,0.00881,g,0.05
18.120134560611,0.00881,g,0.051
18.12061874857067,0.00881,g,0.052
18.121087084401548,0.00881,g,0.053
18.121540844407512,0.00881,g,0.054
18.121981322344,0.00881,g,0.055
18.12240982219069,0.00881,g,0.056
18.12282765087309,0.00881,g,0.057
18.123236110980603,0.00881,g,0.058
18.12363649350652,0.00881,g,0.059
18.124030070682625,0.00881,g,0.06
18.1244180889128,0.00881,g,0.061
18.12480176187704,0.00881,g,0.062
18.12518226382956,0.00881,g,0.063
18.125560723134623,0.00881,g,0.064
18.125938216081853,0.0088058162597228,g,0.065
18.12631576100192,0.0088058162597228,g,0.066
18.12669431274604,0.0088058162597228,g,0.067
18.1270747575225,0.0088058162597228,g,0.068
18.127457908163308,0.0088058162597228,g,0.069
18.127844499809648,0.0088058162597228,g,0.07
18.12823518607082,0.0088058162597228,g,0.071
18.12863053566448,0.0088058162597228,g,0.072
18.12903102956324,0.0088016418922835,g,0.073
18.12943705866365,0.0088016418922835,g,0.074
18.12984892199725,0.0088016418922835,g,0.075
18.13026682547868,0.0088016418922835,g,0.076
18.130690881230564,0.0088016418922835,g,0.077
18.13112110744751,0.0088016418922835,g,0.078
18.13155742884817,0.0088016418922835,g,0.079
18.131999677670407,0.0088016418922835,g,0.08
18.132447595236787,0.0088016418922835,g,0.081
18.132900834071293,0.0088016418922835,g,0.082
18.133358960543948,0.0088016418922835,g,0.083
18.133821458063046,0.0088016418922835,g,0.084
18.13428773075109,0.0088016418922835,g,0.085
18.134757107635902,0.0088016418922835,g,0.086
18.13522884728664,0.0088016418922835,g,0.087
18.13570214290441,0.0088016418922835,g,0.088
18.13617612782093,0.0088016418922835,g,0.089
18.1366498813807,0.0088016418922835,g,0.09
18.137122435172063,0.0088016418922835,g,0.091
18.13759277957854,0.0088016418922835,g,0.092
18.13805987059457,0.0088058162597228,g,0.093
18.13852263690328,0.0088058162597228,g,0.094
18.138979987127662,0.0088058162597228,g,0.095
18.13943081726656,0.0088058162597228,g,0.096
18.13987401822501,0.0088058162597228,g,0.097
18.14030848343127,0.0088058162597228,g,0.098
18.14073311647837,0.0088058162597228,g,0.099
18.141146838751208,0.00881,g,0.1
18.14154859699991,0.00881,g,0.101
18.141937370798644,0.00881,g,0.102
18.14231217987728,0.00881,g,0.103
18.14267209124609,0.00881,g,0.104
18.143016226101608,0.00881,g,0.105
18.14334376645701,0.00881,g,0.106
18.1436539614627,0.0088141930997681,g,0.107
18.14394613337865,0.0088141930997681,g,0.108
18.144219683162778,0.0088141930997681,g,0.109
18.14447409564105,0.0088141930997681,g,0.11
18.14470894423065,0.0088141930997681,g,0.111
18.144923895177733,0.0088141930997681,g,0.112
18.14511871130123,0.0088141930997681,g,0.113
18.14529325519528,0.0088141930997681,g,0.114
18.145447491893663,0.0088141930997681,g,0.115
18.14558149095784,0.008818395545676,g,0.116
18.145695427988148,0.008818395545676,g,0.117
18.145789585539863,0.008818395545676,g,0.118
18.145864353437844,0.008818395545676,g,0.119
18.145920228485583,0.008818395545676,g,0.12
18.14595781356572,0.008818395545676,g,0.121
18.14597781613635,0.008818395545676,g,0.122
18.14598104612712,0.0088226073243684,g,0.123
18.145968413244383,0.0088226073243684,g,0.124
18.145940923698053,0.0088226073243684,g,0.125
18.14589967636548,0.0088226073243684,g,0.126
18.145845858411175,0.0088268284224856,g,0.127
18.145780740383795,0.0088268284224856,g,0.128
18.1457056708173,0.0088268284224856,g,0.129
18.145622070359497,0.0088310588266639,g,0.13
18.14553142546522,0.0088310588266639,g,0.131
18.145435281678598,0.0088352985235361,g,0.132
